id,id_encounter,id_item,flags_2,unk_1,flags_1,id_parent
27136,1599,48239,253,2,2,1599
27137,1599,41288,255,2,2,1599
27138,1599,48066,253,2,2,1599
27139,1599,48638,254,2,2,1599
27140,1599,47780,254,2,2,1599
27141,1599,48362,253,2,2,1599
27142,1599,48344,254,2,1,1599
27143,1599,48392,253,2,2,1599
27144,1599,48241,253,2,2,1599
27145,1599,41225,255,2,1,1599
27146,1599,41138,255,2,2,1599
27147,1599,41774,255,2,2,1599
27148,1599,41832,255,2,1,1599
27149,1599,47773,253,2,1,1599
27150,1599,40927,255,2,1,1599
27151,1599,48603,254,2,1,1599
27152,1599,48132,254,2,1,1599
27153,1599,48369,253,2,1,1599
27154,1599,48578,254,2,2,1599
27155,1599,48074,254,2,1,1599
27156,1599,40883,255,2,2,1599
27157,1599,48133,254,2,2,1599
27158,1599,40979,255,2,2,1599
27159,1599,40850,255,2,2,1599
27160,1599,41881,255,2,1,1599
27161,1599,48212,254,2,2,1599
27162,1599,41960,255,2,2,1599
27163,1599,48559,253,2,1,1599
27164,1599,48660,253,2,2,1599
27165,1599,48377,254,2,2,1599
27166,1599,40882,255,2,1,1599
27167,1599,41626,255,2,2,1599
27168,1599,48296,253,2,1,1599
27169,1599,48334,253,2,2,1599
27170,1599,41007,255,2,1,1599
27171,1599,41903,255,2,1,1599
27172,1599,41928,255,2,2,1599
27173,1599,42042,255,2,2,1599
27174,1599,48499,253,2,2,1599
27175,1599,40807,255,2,1,1599
27176,1599,48195,253,2,2,1599
27177,1599,48445,254,2,1,1599
27178,1599,41640,255,2,1,1599
27179,1599,41972,255,2,2,1599
27180,1599,42036,255,2,1,1599
27181,1599,48079,254,2,2,1599
27182,1599,48298,253,2,1,1599
27183,1599,42037,255,2,1,1599
27184,1599,48130,254,2,1,1599
27185,1599,47803,253,2,2,1599
27186,1599,48537,254,2,1,1599
27187,1599,47783,254,2,1,1599
27188,1599,41293,255,2,1,1599
27189,1599,42017,255,2,1,1599
27190,1599,40847,255,2,1,1599
27191,1599,42018,255,2,2,1599
27192,1599,40808,255,2,1,1599
27193,1599,48190,253,2,1,1599
27194,1599,47755,254,2,2,1599
27195,1599,46374,255,2,2,1599
27196,1599,48301,253,2,2,1599
27197,1599,41075,255,2,1,1599
27198,1599,48077,254,2,2,1599
27199,1599,42079,255,2,2,1599
27200,1599,48220,254,2,1,1599
27201,1599,48658,253,2,2,1599
27202,1599,40884,255,2,2,1599
27203,1599,41051,255,2,1,1599
27204,1599,42005,255,2,1,1599
27205,1599,48610,254,2,2,1599
27206,1599,40977,255,2,1,1599
27207,1599,41656,255,2,2,1599
27208,1599,48165,254,2,2,1599
27209,1599,48608,254,2,2,1599
27210,1599,41199,255,2,1,1599
27211,1599,48389,253,2,1,1599
27212,1599,40978,255,2,2,1599
27213,1599,41837,255,2,2,1599
27214,1599,42077,255,2,2,1599
27215,1599,40881,255,2,1,1599
27216,1599,48373,254,2,1,1599
27217,1599,41864,255,2,1,1599
27218,1599,42040,255,2,1,1599
27219,1599,43959,254,0,255,1599
27220,1599,48180,253,2,2,1599
27221,1599,48284,254,2,1,1599
27222,1599,41056,255,2,2,1599
27223,1599,48457,253,2,1,1599
27224,1599,48252,254,2,1,1599
27225,1599,41066,255,2,2,1599
27226,1599,41904,255,2,2,1599
27227,1599,41940,255,2,1,1599
27228,1599,48163,254,2,2,1599
27229,1599,48533,254,2,1,1599
27230,1599,41874,255,2,1,1599
27231,1599,42038,255,2,1,1599
27232,1599,41959,255,2,1,1599
27233,1599,48224,254,2,2,1599
27234,1599,42117,255,2,1,1599
27235,1599,48064,253,2,2,1599
27236,1599,41882,255,2,2,1599
27237,1599,48576,254,2,2,1599
27238,1599,48342,254,2,1,1599
27239,1599,41060,255,2,1,1599
27240,1599,48364,253,2,2,1599
27241,1599,41667,255,2,1,1599
27242,1599,40849,255,2,1,1599
27243,1599,48215,254,2,1,1599
27244,1599,41898,255,2,1,1599
27245,1599,47805,253,2,2,1599
27246,1599,41773,255,2,1,1599
27247,1599,42118,255,2,2,1599
27248,1600,41768,255,2,1,1600
27249,1600,41061,255,2,1,1600
27250,1600,50820,255,2,1,1600
27251,1600,51213,255,2,2,1600
27252,1600,50240,255,2,1,1600
27253,1600,44083,253,0,255,1600
27254,1600,41841,255,2,1,1600
27255,1600,42082,255,2,1,1600
27256,1600,41865,255,2,1,1600
27257,1600,41899,255,2,1,1600
27258,1600,51426,255,2,2,1600
27259,1600,50766,255,2,1,1600
27260,1600,51416,255,2,2,1600
27261,1600,40940,255,2,1,1600
27262,1600,40851,255,2,1,1600
27263,1600,41875,255,2,1,1600
27264,1600,51343,255,2,2,1600
27265,1600,51340,255,2,2,1600
27266,1600,51341,255,2,2,1600
27267,1600,42119,255,2,1,1600
27268,1600,42046,255,2,1,1600
27269,1600,41144,255,2,1,1600
27270,1600,51188,255,2,2,1600
27271,1600,51461,255,2,2,1600
27272,1600,51371,255,2,2,1600
27273,1600,51475,255,2,2,1600
27274,1600,51335,255,2,2,1600
27275,1600,51358,255,2,2,1600
27276,1600,40984,255,2,1,1600
27277,1600,51510,255,2,2,1600
27278,1600,51345,255,2,2,1600
27279,1600,41668,255,2,1,1600
27280,1600,51146,255,2,2,1600
27281,1600,50827,255,2,1,1600
27282,1600,41034,255,2,1,1600
27283,1600,50242,255,2,1,1600
27284,1600,50769,255,2,1,1600
27285,1600,51342,255,2,2,1600
27286,1600,41833,255,2,1,1600
27287,1600,40812,255,2,1,1600
27288,1600,51357,255,2,2,1600
27289,1600,51349,255,2,2,1600
27290,1600,51211,255,2,2,1600
27291,1600,51191,255,2,2,1600
27292,1600,51196,255,2,2,1600
27293,1600,51376,255,2,2,1600
27294,1600,51471,255,2,2,1600
27295,1600,51374,255,2,2,1600
27296,1600,41941,255,2,1,1600
27297,1600,51201,255,2,2,1600
27298,1600,41236,255,2,1,1600
27299,1600,50090,255,2,1,1600
27300,1600,51498,255,2,2,1600
27301,1600,51152,255,2,2,1600
27302,1600,51207,255,2,2,1600
27303,1600,41618,255,2,1,1600
27304,1600,41071,255,2,1,1600
27305,1600,41288,255,2,1,1600
27306,1600,51512,255,2,2,1600
27307,1600,51493,255,2,2,1600
27308,1600,41622,255,2,1,1600
27309,1600,51495,255,2,2,1600
27310,1600,51436,255,2,2,1600
27311,1600,51367,255,2,2,1600
27312,1600,51131,255,2,2,1600
27313,1600,51333,255,2,2,1600
27314,1600,51172,255,2,2,1600
27315,1600,41631,255,2,1,1600
27316,1600,40928,255,2,1,1600
27317,1600,50275,255,2,1,1600
27318,1600,41231,255,2,1,1600
27319,1600,41206,255,2,1,1600
27320,1600,51459,255,2,2,1600
27321,1600,51365,255,2,2,1600
27322,1600,42044,255,2,1,1600
27323,1600,51346,255,2,2,1600
27324,1600,41076,255,2,1,1600
27325,1600,50838,255,2,1,1600
27326,1600,51161,255,2,2,1600
27327,1600,41138,255,2,1,1600
27328,1600,51469,255,2,2,1600
27329,1600,51328,255,2,2,1600
27330,1600,51354,255,2,2,1600
27331,1600,41774,255,2,1,1600
27332,1600,41641,255,2,1,1600
27333,1600,51488,255,2,2,1600
27334,1600,51177,255,2,2,1600
27335,1600,51356,255,2,2,1600
27336,1600,50097,255,2,1,1600
27337,1600,51334,255,2,2,1600
27338,1600,41200,255,2,1,1600
27339,1600,40810,255,2,1,1600
27340,1600,50325,255,2,1,1600
27341,1600,42081,255,2,1,1600
27342,1600,51179,255,2,2,1600
27343,1600,51362,255,2,2,1600
27344,1600,51364,255,2,2,1600
27345,1600,51466,255,2,2,1600
27346,1600,51361,255,2,2,1600
27347,1600,40811,255,2,1,1600
27348,1600,50081,255,2,1,1600
27349,1600,40883,255,2,1,1600
27350,1600,50109,255,2,1,1600
27351,1600,42047,255,2,1,1600
27352,1600,40979,255,2,1,1600
27353,1600,51350,255,2,2,1600
27354,1600,51198,255,2,2,1600
27355,1600,51544,255,2,2,1600
27356,1600,40850,255,2,1,1600
27357,1600,41299,255,2,1,1600
27358,1600,51352,255,2,2,1600
27359,1600,51477,255,2,2,1600
27360,1600,41960,255,2,1,1600
27361,1600,51142,255,2,2,1600
27362,1600,50847,255,2,1,1600
27363,1600,50107,255,2,1,1600
27364,1600,42006,255,2,1,1600
27365,1600,41226,255,2,1,1600
27366,1600,41626,255,2,1,1600
27367,1600,50393,255,2,1,1600
27368,1600,51500,255,2,2,1600
27369,1600,51329,255,2,2,1600
27370,1600,51422,255,2,2,1600
27371,1600,50856,255,2,1,1600
27372,1600,51169,255,2,2,1600
27373,1600,41928,255,2,1,1600
27374,1600,51148,255,2,2,1600
27375,1600,50391,255,2,1,1600
27376,1600,51373,255,2,2,1600
27377,1600,42042,255,2,1,1600
27378,1600,51414,255,2,2,1600
27379,1600,42076,255,2,1,1600
27380,1600,50116,255,2,1,1600
27381,1600,50831,255,2,1,1600
27382,1600,51483,255,2,2,1600
27383,1600,41972,255,2,1,1600
27384,1600,50854,255,2,1,1600
27385,1600,51359,255,2,2,1600
27386,1600,51331,255,2,2,1600
27387,1600,51144,255,2,2,1600
27388,1600,42045,255,2,1,1600
27389,1600,51366,255,2,2,1600
27390,1600,50861,255,2,1,1600
27391,1600,50849,255,2,1,1600
27392,1600,41894,255,2,1,1600
27393,1600,41910,255,2,1,1600
27394,1600,51485,255,2,2,1600
27395,1600,51504,255,2,2,1600
27396,1600,51128,255,2,2,1600
27397,1600,51216,255,2,2,1600
27398,1600,42018,255,2,1,1600
27399,1600,51181,255,2,2,1600
27400,1600,51136,255,2,2,1600
27401,1600,51209,255,2,2,1600
27402,1600,40852,255,2,1,1600
27403,1600,42080,255,2,1,1600
27404,1600,51154,255,2,2,1600
27405,1600,46374,255,2,1,1600
27406,1600,51506,255,2,2,1600
27407,1600,50825,255,2,1,1600
27408,1600,41636,255,2,1,1600
27409,1600,51539,255,2,2,1600
27410,1600,51168,255,2,2,1600
27411,1600,51157,255,2,2,1600
27412,1600,50327,255,2,1,1600
27413,1600,50866,255,2,1,1600
27414,1600,41886,255,2,1,1600
27415,1600,42079,255,2,1,1600
27416,1600,41294,255,2,1,1600
27417,1600,50836,255,2,1,1600
27418,1600,51348,255,2,2,1600
27419,1600,40884,255,2,1,1600
27420,1600,50277,255,2,1,1600
27421,1600,41656,255,2,1,1600
27422,1600,51344,255,2,2,1600
27423,1600,50088,255,2,1,1600
27424,1600,50863,255,2,1,1600
27425,1600,51163,255,2,2,1600
27426,1600,50844,255,2,1,1600
27427,1600,40978,255,2,1,1600
27428,1600,41837,255,2,1,1600
27429,1600,42041,255,2,1,1600
27430,1600,42077,255,2,1,1600
27431,1600,50079,255,2,1,1600
27432,1600,42078,255,2,1,1600
27433,1600,51336,255,2,2,1600
27434,1600,51490,255,2,2,1600
27435,1600,51351,255,2,2,1600
27436,1600,51347,255,2,2,1600
27437,1600,43959,254,0,255,1600
27438,1600,41002,255,2,1,1600
27439,1600,51464,255,2,2,1600
27440,1600,50833,255,2,1,1600
27441,1600,51327,255,2,2,1600
27442,1600,51372,255,2,2,1600
27443,1600,41056,255,2,1,1600
27444,1600,50822,255,2,1,1600
27445,1600,51183,255,2,2,1600
27446,1600,41008,255,2,1,1600
27447,1600,51420,255,2,2,1600
27448,1600,50868,255,2,1,1600
27449,1600,50095,255,2,1,1600
27450,1600,40890,255,2,1,1600
27451,1600,51355,255,2,2,1600
27452,1600,41066,255,2,1,1600
27453,1600,41904,255,2,1,1600
27454,1600,41305,255,2,1,1600
27455,1600,51203,255,2,2,1600
27456,1600,50842,255,2,1,1600
27457,1600,51370,255,2,2,1600
27458,1600,41052,255,2,1,1600
27459,1600,51330,255,2,2,1600
27460,1600,51332,255,2,2,1600
27461,1600,51186,255,2,2,1600
27462,1600,51363,255,2,2,1600
27463,1600,51542,255,2,2,1600
27464,1600,41028,255,2,1,1600
27465,1600,51360,255,2,2,1600
27466,1600,51369,255,2,2,1600
27467,1600,51353,255,2,2,1600
27468,1600,51159,255,2,2,1600
27469,1600,51171,255,2,2,1600
27470,1600,51368,255,2,2,1600
27471,1600,41882,255,2,1,1600
27472,1600,51126,255,2,2,1600
27473,1600,51428,255,2,2,1600
27474,1600,51217,255,2,2,1600
27475,1600,51434,255,2,2,1600
27476,1600,50114,255,2,1,1600
27477,1600,51138,255,2,2,1600
27478,1600,42043,255,2,1,1600
27479,1600,51132,255,2,2,1600
27480,1600,51375,255,2,2,1600
27481,1600,51193,255,2,2,1600
27482,1600,51537,255,2,2,1600
27483,1600,42118,255,2,1,1600
27484,1601,39140,255,2,1,1601
27485,1601,40108,255,2,2,1601
27486,1601,40107,255,2,2,1601
27487,1601,40075,255,2,2,1601
27488,1601,39141,255,2,1,1601
27489,1601,40071,255,2,2,1601
27490,1601,39719,255,2,2,1601
27491,1601,39192,255,2,1,1601
27492,1601,39712,255,2,2,1601
27493,1601,39714,255,2,2,1601
27494,1601,40065,255,2,2,1601
27495,1601,40080,255,2,2,1601
27496,1601,40069,255,2,2,1601
27497,1601,39191,255,2,1,1601
27498,1601,39702,255,2,2,1601
27499,1601,39188,255,2,1,1601
27500,1601,39189,255,2,1,1601
27501,1601,39722,255,2,2,1601
27502,1601,40064,255,2,2,1601
27503,1601,39139,255,2,1,1601
27504,1601,40074,255,2,2,1601
27505,1601,39720,255,2,2,1601
27506,1601,39706,255,2,2,1601
27507,1601,39703,255,2,2,1601
27508,1601,39193,255,2,1,1601
27509,1601,39718,255,2,2,1601
27510,1601,39704,255,2,2,1601
27511,1601,39721,255,2,2,1601
27512,1601,39190,255,2,1,1601
27513,1601,39146,255,2,1,1601
27514,1601,39716,255,2,2,1601
27515,1601,39717,255,2,2,1601
27516,1601,39701,255,2,2,1601
27517,1602,39727,255,2,2,1602
27518,1602,39200,255,2,1,1602
27519,1602,40108,255,2,2,1602
27520,1602,39729,255,2,2,1602
27521,1602,39195,255,2,1,1602
27522,1602,39733,255,2,2,1602
27523,1602,40107,255,2,2,1602
27524,1602,39724,255,2,2,1602
27525,1602,40075,255,2,2,1602
27526,1602,40071,255,2,2,1602
27527,1602,39730,255,2,2,1602
27528,1602,39735,255,2,2,1602
27529,1602,39732,255,2,2,1602
27530,1602,39756,255,2,2,1602
27531,1602,39731,255,2,2,1602
27532,1602,39726,255,2,2,1602
27533,1602,40065,255,2,2,1602
27534,1602,39723,255,2,2,1602
27535,1602,39216,255,2,1,1602
27536,1602,40080,255,2,2,1602
27537,1602,40069,255,2,2,1602
27538,1602,39197,255,2,1,1602
27539,1602,39217,255,2,1,1602
27540,1602,39196,255,2,1,1602
27541,1602,40064,255,2,2,1602
27542,1602,39194,255,2,1,1602
27543,1602,39215,255,2,1,1602
27544,1602,40074,255,2,2,1602
27545,1602,39199,255,2,1,1602
27546,1602,39734,255,2,2,1602
27547,1602,39725,255,2,2,1602
27548,1602,39198,255,2,1,1602
27549,1603,40256,255,2,2,1603
27550,1603,39226,255,2,1,1603
27551,1603,40253,255,2,2,1603
27552,1603,39225,255,2,1,1603
27553,1603,40258,255,2,2,1603
27554,1603,39759,255,2,2,1603
27555,1603,39758,255,2,2,1603
27556,1603,40061,255,2,2,1603
27557,1603,39224,255,2,1,1603
27558,1603,39763,255,2,2,1603
27559,1603,39761,255,2,2,1603
27560,1603,39231,255,2,1,1603
27561,1603,40255,255,2,2,1603
27562,1603,40063,255,2,2,1603
27563,1603,39762,255,2,2,1603
27564,1603,39232,255,2,1,1603
27565,1603,39230,255,2,1,1603
27566,1603,40252,255,2,2,1603
27567,1603,40254,255,2,2,1603
27568,1603,39229,255,2,1,1603
27569,1603,40251,255,2,2,1603
27570,1603,40062,255,2,2,1603
27571,1603,39760,255,2,2,1603
27572,1603,39764,255,2,2,1603
27573,1603,39228,255,2,1,1603
27574,1603,39221,255,2,1,1603
27575,1603,39765,255,2,2,1603
27576,1603,40257,255,2,2,1603
27577,1603,39768,255,2,2,1603
27578,1603,40060,255,2,2,1603
27579,1603,93030,255,0,255,1603
27580,1603,39233,255,2,1,1603
27581,1603,40250,255,2,2,1603
27582,1603,39767,255,2,2,1603
27583,1603,39766,255,2,2,1603
27584,1604,39244,255,2,1,1604
27585,1604,40108,255,2,2,1604
27586,1604,39237,255,2,1,1604
27587,1604,39240,255,2,1,1604
27588,1604,40107,255,2,2,1604
27589,1604,40192,255,2,2,1604
27590,1604,40075,255,2,2,1604
27591,1604,40602,255,2,2,1604
27592,1604,40071,255,2,2,1604
27593,1604,40184,255,2,2,1604
27594,1604,40189,255,2,2,1604
27595,1604,40200,255,2,2,1604
27596,1604,40198,255,2,2,1604
27597,1604,40196,255,2,2,1604
27598,1604,40187,255,2,2,1604
27599,1604,40065,255,2,2,1604
27600,1604,40080,255,2,2,1604
27601,1604,40069,255,2,2,1604
27602,1604,40188,255,2,2,1604
27603,1604,39236,255,2,1,1604
27604,1604,40064,255,2,2,1604
27605,1604,39235,255,2,1,1604
27606,1604,40074,255,2,2,1604
27607,1604,39243,255,2,1,1604
27608,1604,40185,255,2,2,1604
27609,1604,40186,255,2,2,1604
27610,1604,40197,255,2,2,1604
27611,1604,39239,255,2,1,1604
27612,1604,39241,255,2,1,1604
27613,1604,40193,255,2,2,1604
27614,1604,39234,255,2,1,1604
27615,1604,39242,255,2,1,1604
27616,1605,40256,255,2,2,1605
27617,1605,40206,255,2,2,1605
27618,1605,40253,255,2,2,1605
27619,1605,40233,255,2,2,1605
27620,1605,40258,255,2,2,1605
27621,1605,40235,255,2,2,1605
27622,1605,39247,255,2,1,1605
27623,1605,39245,255,2,1,1605
27624,1605,39246,255,2,1,1605
27625,1605,40255,255,2,2,1605
27626,1605,40234,255,2,2,1605
27627,1605,40203,255,2,2,1605
27628,1605,39248,255,2,1,1605
27629,1605,40237,255,2,2,1605
27630,1605,40204,255,2,2,1605
27631,1605,39255,255,2,1,1605
27632,1605,40252,255,2,2,1605
27633,1605,39250,255,2,1,1605
27634,1605,40236,255,2,2,1605
27635,1605,40201,255,2,2,1605
27636,1605,39252,255,2,1,1605
27637,1605,40254,255,2,2,1605
27638,1605,40251,255,2,2,1605
27639,1605,40208,255,2,2,1605
27640,1605,39254,255,2,1,1605
27641,1605,40210,255,2,2,1605
27642,1605,39251,255,2,1,1605
27643,1605,40257,255,2,2,1605
27644,1605,40205,255,2,2,1605
27645,1605,39249,255,2,1,1605
27646,1605,40250,255,2,2,1605
27647,1605,40238,255,2,2,1605
27648,1605,40209,255,2,2,1605
27649,1606,39260,255,2,1,1606
27650,1606,40245,255,2,2,1606
27651,1606,40240,255,2,2,1606
27652,1606,40241,255,2,2,1606
27653,1606,39257,255,2,1,1606
27654,1606,39258,255,2,1,1606
27655,1606,40639,255,2,2,1606
27656,1606,40247,255,2,2,1606
27657,1606,40637,255,2,2,1606
27658,1606,40242,255,2,2,1606
27659,1606,40622,255,2,1,1606
27660,1606,40623,255,2,1,1606
27661,1606,39259,255,2,1,1606
27662,1606,40624,255,2,1,1606
27663,1606,40239,255,2,2,1606
27664,1606,40244,255,2,2,1606
27665,1606,40246,255,2,2,1606
27666,1606,39256,255,2,1,1606
27667,1606,40249,255,2,2,1606
27668,1606,40243,255,2,2,1606
27669,1606,93032,255,0,255,1606
27670,1606,40638,255,2,2,1606
27671,1607,40305,255,2,2,1607
27672,1607,40320,255,2,2,1607
27673,1607,40323,255,2,2,1607
27674,1607,39311,255,2,1,1607
27675,1607,39306,255,2,1,1607
27676,1607,40327,255,2,2,1607
27677,1607,40108,255,2,2,1607
27678,1607,40317,255,2,2,1607
27679,1607,40326,255,2,2,1607
27680,1607,39299,255,2,1,1607
27681,1607,40107,255,2,2,1607
27682,1607,39307,255,2,1,1607
27683,1607,40316,255,2,2,1607
27684,1607,40064,255,2,2,1607
27685,1607,40075,255,2,2,1607
27686,1607,40074,255,2,2,1607
27687,1607,40306,255,2,2,1607
27688,1607,40324,255,2,2,1607
27689,1607,40071,255,2,2,1607
27690,1607,39310,255,2,1,1607
27691,1607,40315,255,2,2,1607
27692,1607,39298,255,2,1,1607
27693,1607,39296,255,2,1,1607
27694,1607,40318,255,2,2,1607
27695,1607,40319,255,2,2,1607
27696,1607,40065,255,2,2,1607
27697,1607,39308,255,2,1,1607
27698,1607,40325,255,2,2,1607
27699,1607,40080,255,2,2,1607
27700,1607,39309,255,2,1,1607
27701,1607,39297,255,2,1,1607
27702,1607,40069,255,2,2,1607
27703,1608,40335,255,2,2,1608
27704,1608,40252,255,2,2,1608
27705,1608,39386,255,2,1,1608
27706,1608,40256,255,2,2,1608
27707,1608,40330,255,2,2,1608
27708,1608,39344,255,2,1,1608
27709,1608,39388,255,2,1,1608
27710,1608,40333,255,2,2,1608
27711,1608,40338,255,2,2,1608
27712,1608,40339,255,2,2,1608
27713,1608,40341,255,2,2,1608
27714,1608,40254,255,2,2,1608
27715,1608,39379,255,2,1,1608
27716,1608,40251,255,2,2,1608
27717,1608,40253,255,2,2,1608
27718,1608,40328,255,2,2,1608
27719,1608,40329,255,2,2,1608
27720,1608,40336,255,2,2,1608
27721,1608,40258,255,2,2,1608
27722,1608,40340,255,2,2,1608
27723,1608,39392,255,2,1,1608
27724,1608,40331,255,2,2,1608
27725,1608,40332,255,2,2,1608
27726,1608,39391,255,2,1,1608
27727,1608,40257,255,2,2,1608
27728,1608,39389,255,2,1,1608
27729,1608,39390,255,2,1,1608
27730,1608,40334,255,2,2,1608
27731,1608,39369,255,2,1,1608
27732,1608,40255,255,2,2,1608
27733,1608,39345,255,2,1,1608
27734,1608,40250,255,2,2,1608
27735,1609,40611,255,2,1,1609
27736,1609,39394,255,2,1,1609
27737,1609,40610,255,2,1,1609
27738,1609,39393,255,2,1,1609
27739,1609,40343,255,2,2,1609
27740,1609,40345,255,2,2,1609
27741,1609,40625,255,2,2,1609
27742,1609,40350,255,2,2,1609
27743,1609,40344,255,2,2,1609
27744,1609,40346,255,2,2,1609
27745,1609,39397,255,2,1,1609
27746,1609,40286,255,2,2,1609
27747,1609,40352,255,2,2,1609
27748,1609,39396,255,2,1,1609
27749,1609,40349,255,2,2,1609
27750,1609,40626,255,2,2,1609
27751,1609,39395,255,2,1,1609
27752,1609,40612,255,2,1,1609
27753,1609,40348,255,2,2,1609
27754,1609,40627,255,2,2,1609
27755,1609,40347,255,2,2,1609
27756,1610,39270,255,2,1,1610
27757,1610,40264,255,2,2,1610
27758,1610,40263,255,2,2,1610
27759,1610,40265,255,2,2,1610
27760,1610,40108,255,2,2,1610
27761,1610,39272,255,2,1,1610
27762,1610,40107,255,2,2,1610
27763,1610,39274,255,2,1,1610
27764,1610,40260,255,2,2,1610
27765,1610,40064,255,2,2,1610
27766,1610,40075,255,2,2,1610
27767,1610,39262,255,2,1,1610
27768,1610,40074,255,2,2,1610
27769,1610,39261,255,2,1,1610
27770,1610,39267,255,2,1,1610
27771,1610,40266,255,2,2,1610
27772,1610,40071,255,2,2,1610
27773,1610,39263,255,2,1,1610
27774,1610,40272,255,2,2,1610
27775,1610,40273,255,2,2,1610
27776,1610,39271,255,2,1,1610
27777,1610,40271,255,2,2,1610
27778,1610,40269,255,2,2,1610
27779,1610,40259,255,2,2,1610
27780,1610,39273,255,2,1,1610
27781,1610,40262,255,2,2,1610
27782,1610,40065,255,2,2,1610
27783,1610,39275,255,2,1,1610
27784,1610,40270,255,2,2,1610
27785,1610,40080,255,2,2,1610
27786,1610,40261,255,2,2,1610
27787,1610,40069,255,2,2,1610
27788,1611,40279,255,2,2,1611
27789,1611,39277,255,2,1,1611
27790,1611,40256,255,2,2,1611
27791,1611,40289,255,2,2,1611
27792,1611,40253,255,2,2,1611
27793,1611,40258,255,2,2,1611
27794,1611,40283,255,2,2,1611
27795,1611,39278,255,2,1,1611
27796,1611,40284,255,2,2,1611
27797,1611,40274,255,2,2,1611
27798,1611,39280,255,2,1,1611
27799,1611,40275,255,2,2,1611
27800,1611,40255,255,2,2,1611
27801,1611,40351,255,2,2,1611
27802,1611,40278,255,2,2,1611
27803,1611,39284,255,2,1,1611
27804,1611,40252,255,2,2,1611
27805,1611,39285,255,2,1,1611
27806,1611,39279,255,2,1,1611
27807,1611,40254,255,2,2,1611
27808,1611,40251,255,2,2,1611
27809,1611,40285,255,2,2,1611
27810,1611,39283,255,2,1,1611
27811,1611,39276,255,2,1,1611
27812,1611,40280,255,2,2,1611
27813,1611,39282,255,2,1,1611
27814,1611,40288,255,2,2,1611
27815,1611,40257,255,2,2,1611
27816,1611,40282,255,2,2,1611
27817,1611,40281,255,2,2,1611
27818,1611,40277,255,2,2,1611
27819,1611,40287,255,2,2,1611
27820,1611,39281,255,2,1,1611
27821,1611,40250,255,2,2,1611
27822,1612,39311,255,2,1,1612
27823,1612,40192,255,2,2,1612
27824,1612,40233,255,2,2,1612
27825,1612,40336,255,2,2,1612
27826,1612,39141,255,2,1,1612
27827,1612,40283,255,2,2,1612
27828,1612,40352,255,2,2,1612
27829,1612,40286,255,2,2,1612
27830,1612,39294,255,2,1,1612
27831,1612,39280,255,2,1,1612
27832,1612,39246,255,2,1,1612
27833,1612,39295,255,2,1,1612
27834,1612,40234,255,2,2,1612
27835,1612,39723,255,2,2,1612
27836,1612,39232,255,2,1,1612
27837,1612,40270,255,2,2,1612
27838,1612,39345,255,2,1,1612
27839,1612,40278,255,2,2,1612
27840,1612,40204,255,2,2,1612
27841,1612,40335,255,2,2,1612
27842,1612,40263,255,2,2,1612
27843,1612,40343,255,2,2,1612
27844,1612,40285,255,2,2,1612
27845,1612,39236,255,2,1,1612
27846,1612,39194,255,2,1,1612
27847,1612,40244,255,2,2,1612
27848,1612,39243,255,2,1,1612
27849,1612,39703,255,2,2,1612
27850,1612,40210,255,2,2,1612
27851,1612,40271,255,2,2,1612
27852,1612,39296,255,2,1,1612
27853,1612,40249,255,2,2,1612
27854,1612,40636,255,2,2,1612
27855,1612,40297,255,2,2,1612
27856,1612,39701,255,2,2,1612
27857,1612,39293,255,2,1,1612
27858,1612,40611,255,2,1,1612
27859,1612,39292,255,2,1,1612
27860,1612,39344,255,2,1,1612
27861,1612,39226,255,2,1,1612
27862,1612,39240,255,2,1,1612
27863,1612,39724,255,2,2,1612
27864,1612,40245,255,2,2,1612
27865,1612,39307,255,2,1,1612
27866,1612,40240,255,2,2,1612
27867,1612,40344,255,2,2,1612
27868,1612,39758,255,2,2,1612
27869,1612,40235,255,2,2,1612
27870,1612,40189,255,2,2,1612
27871,1612,40200,255,2,2,1612
27872,1612,39273,255,2,1,1612
27873,1612,39275,255,2,1,1612
27874,1612,40627,255,2,2,1612
27875,1612,39191,255,2,1,1612
27876,1612,39197,255,2,1,1612
27877,1612,39252,255,2,1,1612
27878,1612,39279,255,2,1,1612
27879,1612,40341,255,2,2,1612
27880,1612,40208,255,2,2,1612
27881,1612,39379,255,2,1,1612
27882,1612,39720,255,2,2,1612
27883,1612,40239,255,2,2,1612
27884,1612,39706,255,2,2,1612
27885,1612,40185,255,2,2,1612
27886,1612,39199,255,2,1,1612
27887,1612,40193,255,2,2,1612
27888,1612,39282,255,2,1,1612
27889,1612,39228,255,2,1,1612
27890,1612,40269,255,2,2,1612
27891,1612,40259,255,2,2,1612
27892,1612,40060,255,2,2,1612
27893,1612,40301,255,2,2,1612
27894,1612,39146,255,2,1,1612
27895,1612,40261,255,2,2,1612
27896,1612,39244,255,2,1,1612
27897,1612,39386,255,2,1,1612
27898,1612,40330,255,2,2,1612
27899,1612,40316,255,2,2,1612
27900,1612,40184,255,2,2,1612
27901,1612,40196,255,2,2,1612
27902,1612,39761,255,2,2,1612
27903,1612,40275,255,2,2,1612
27904,1612,39712,255,2,2,1612
27905,1612,39390,255,2,1,1612
27906,1612,40187,255,2,2,1612
27907,1612,39369,255,2,1,1612
27908,1612,39248,255,2,1,1612
27909,1612,40317,255,2,2,1612
27910,1612,39388,255,2,1,1612
27911,1612,39722,255,2,2,1612
