id,index,trigger_type,cooldown_charges,cooldown_duration,cooldown_group_duration,cooldown_group,id_spell,id_specialization,id_parent
23249,1,6,0,-1,-1,0,20011,0,16251
23250,0,0,-1,-1,-1,0,483,0,16252
23251,1,6,0,-1,-1,0,20034,0,16252
23252,0,0,-1,-1,-1,0,483,0,16253
23253,1,6,0,-1,-1,0,20025,0,16253
23254,0,0,-1,-1,-1,0,483,0,16254
23255,1,6,0,-1,-1,0,20032,0,16254
23256,0,0,-1,-1,-1,0,483,0,16255
23257,1,6,0,-1,-1,0,20035,0,16255
23258,0,0,-1,-1,-1,0,483,0,17725
23259,1,6,0,-1,-1,0,21931,0,17725
23260,0,0,-1,-1,-1,0,483,0,18259
23261,1,6,0,-1,-1,0,22749,0,18259
23262,0,0,-1,-1,-1,0,483,0,18260
23263,1,6,0,-1,-1,0,22750,0,18260
23264,0,0,-1,-1,-1,0,483,0,19444
23265,1,6,0,-1,-1,0,23799,0,19444
23266,0,0,-1,-1,-1,0,483,0,19445
23267,1,6,0,-1,-1,0,23800,0,19445
23268,0,0,-1,-1,-1,0,483,0,19446
23269,1,6,0,-1,-1,0,23801,0,19446
23270,0,0,-1,-1,-1,0,483,0,19447
23271,1,6,0,-1,-1,0,23802,0,19447
23272,0,0,-1,-1,-1,0,483,0,19448
23273,1,6,0,-1,-1,0,23803,0,19448
23274,0,0,-1,-1,-1,0,483,0,19449
23275,1,6,0,-1,-1,0,23804,0,19449
23276,0,0,-1,-1,-1,0,483,0,20726
23277,1,6,0,-1,-1,0,25072,0,20726
23278,0,0,-1,-1,-1,0,483,0,20727
23279,1,6,0,-1,-1,0,25073,0,20727
23280,0,0,-1,-1,-1,0,483,0,20728
23281,1,6,0,-1,-1,0,25074,0,20728
23282,0,0,-1,-1,-1,0,483,0,20729
23283,1,6,0,-1,-1,0,25078,0,20729
23284,0,0,-1,-1,-1,0,483,0,20730
23285,1,6,0,-1,-1,0,25079,0,20730
23286,0,0,-1,-1,-1,0,483,0,20734
23287,1,6,0,-1,-1,0,25083,0,20734
23288,0,0,-1,-1,-1,0,483,0,20735
23289,1,6,0,-1,-1,0,25084,0,20735
23290,0,0,-1,-1,-1,0,483,0,20736
23291,1,6,0,-1,-1,0,25086,0,20736
23292,0,0,-1,-1,-1,0,483,0,22392
23293,1,6,0,-1,-1,0,27837,0,22392
23294,0,0,-1,-1,-1,0,483,0,22530
23295,1,6,0,-1,-1,0,27906,0,22530
23296,0,0,-1,-1,-1,0,483,0,22531
23297,1,6,0,-1,-1,0,27911,0,22531
23298,0,0,-1,-1,-1,0,483,0,22532
23299,1,6,0,-1,-1,0,27913,0,22532
23300,0,0,-1,-1,-1,0,483,0,22533
23301,1,6,0,-1,-1,0,27914,0,22533
23302,0,0,-1,-1,-1,0,483,0,22534
23303,1,6,0,-1,-1,0,27917,0,22534
23304,0,0,-1,-1,-1,0,483,0,22539
23305,1,6,0,-1,-1,0,27945,0,22539
23306,0,0,-1,-1,-1,0,483,0,22540
23307,1,6,0,-1,-1,0,27946,0,22540
23308,0,0,-1,-1,-1,0,483,0,22542
23309,1,6,0,-1,-1,0,27948,0,22542
23310,0,0,-1,-1,-1,0,483,0,22543
23311,1,6,0,-1,-1,0,27950,0,22543
23312,0,0,-1,-1,-1,0,483,0,22544
23313,1,6,0,-1,-1,0,27951,0,22544
23314,0,0,-1,-1,-1,0,483,0,22545
23315,1,6,0,-1,-1,0,27954,0,22545
23316,0,0,-1,-1,-1,0,483,0,22547
23317,1,6,0,-1,-1,0,27960,0,22547
23318,0,0,-1,-1,-1,0,483,0,22551
23319,1,6,0,-1,-1,0,27968,0,22551
23320,0,0,-1,-1,-1,0,483,0,22552
23321,1,6,0,-1,-1,0,27967,0,22552
23322,0,0,-1,-1,-1,0,483,0,22553
23323,1,6,0,-1,-1,0,27972,0,22553
23324,0,0,-1,-1,-1,0,483,0,22554
23325,1,6,0,-1,-1,0,27971,0,22554
23326,0,0,-1,-1,-1,0,483,0,22555
23327,1,6,0,-1,-1,0,27975,0,22555
23328,0,0,-1,-1,-1,0,483,0,22556
23329,1,6,0,-1,-1,0,27977,0,22556
23330,0,0,-1,-1,-1,0,483,0,22557
23331,1,6,0,-1,-1,0,28004,0,22557
23332,0,0,-1,-1,-1,0,483,0,22558
23333,1,6,0,-1,-1,0,28003,0,22558
23334,0,0,-1,-1,-1,0,483,0,22559
23335,1,6,0,-1,-1,0,27984,0,22559
23336,0,0,-1,-1,-1,0,483,0,22560
23337,1,6,0,-1,-1,0,27981,0,22560
23338,0,0,-1,-1,-1,0,483,0,22561
23339,1,6,0,-1,-1,0,27982,0,22561
23340,0,0,-1,-1,-1,0,483,0,24000
23341,1,6,0,-1,-1,0,27911,0,24000
23342,0,0,-1,-1,-1,0,483,0,24003
23343,1,6,0,-1,-1,0,27960,0,24003
23344,0,0,-1,-1,-1,0,483,0,28270
23345,1,6,0,-1,-1,0,33992,0,28270
23346,0,0,-1,-1,-1,0,483,0,28271
23347,1,6,0,-1,-1,0,33994,0,28271
23348,0,0,-1,-1,-1,0,483,0,28272
23349,1,6,0,-1,-1,0,33997,0,28272
23350,0,0,-1,-1,-1,0,483,0,28273
23351,1,6,0,-1,-1,0,33999,0,28273
23352,0,0,-1,-1,-1,0,483,0,28274
23353,1,6,0,-1,-1,0,34003,0,28274
23354,0,0,-1,-1,-1,0,483,0,28279
23355,1,6,0,-1,-1,0,34007,0,28279
23356,0,0,-1,-1,-1,0,483,0,28280
23357,1,6,0,-1,-1,0,34008,0,28280
23358,0,0,-1,-1,-1,0,483,0,28281
23359,1,6,0,-1,-1,0,34010,0,28281
23360,0,0,-1,-1,-1,0,483,0,28282
23361,1,6,0,-1,-1,0,34009,0,28282
23362,0,0,-1,-1,-1,0,483,0,33148
23363,1,6,0,-1,-1,0,25086,0,33148
23364,0,0,-1,-1,-1,0,483,0,33149
23365,1,6,0,-1,-1,0,25083,0,33149
23366,0,0,-1,-1,-1,0,483,0,33150
23367,1,6,0,-1,-1,0,25084,0,33150
23368,0,0,-1,-1,-1,0,483,0,33151
23369,1,6,0,-1,-1,0,25084,0,33151
23370,0,0,-1,-1,-1,0,483,0,33152
23371,1,6,0,-1,-1,0,25080,0,33152
23372,0,0,-1,-1,-1,0,483,0,33153
23373,1,6,0,-1,-1,0,25072,0,33153
23374,0,0,-1,-1,-1,0,483,0,33165
23375,1,6,0,-1,-1,0,42620,0,33165
23376,0,0,-1,-1,-1,0,483,0,33307
23377,1,6,0,-1,-1,0,42974,0,33307
23378,0,0,-1,-1,-1,0,483,0,35297
23379,1,6,0,-1,-1,0,34008,0,35297
23380,0,0,-1,-1,-1,0,483,0,35298
23381,1,6,0,-1,-1,0,27948,0,35298
23382,0,0,-1,-1,-1,0,483,0,35299
23383,1,6,0,-1,-1,0,34007,0,35299
23384,0,0,-1,-1,-1,0,483,0,35498
23385,1,6,0,-1,-1,0,46578,0,35498
23386,0,0,-1,-1,-1,0,483,0,35500
23387,1,6,0,-1,-1,0,46594,0,35500
23388,0,0,-1,-1,-1,0,483,0,35756
23389,1,6,0,-1,-1,0,47051,0,35756
23390,0,0,-1,-1,-1,0,483,0,37326
23391,1,6,0,-1,-1,0,44593,0,37326
23392,0,0,-1,-1,-1,0,483,0,37335
23393,1,6,0,-1,-1,0,44500,0,37335
23394,0,0,-1,-1,-1,0,483,0,37336
23395,1,6,0,-1,-1,0,47766,0,37336
23396,0,0,-1,-1,-1,0,483,0,37337
23397,1,6,0,-1,-1,0,44616,0,37337
23398,0,0,-1,-1,-1,0,483,0,37339
23399,1,6,0,-1,-1,0,44621,0,37339
23400,0,0,-1,-1,-1,0,483,0,37340
23401,1,6,0,-1,-1,0,44588,0,37340
23402,0,0,-1,-1,-1,0,483,0,37341
23403,1,6,0,-1,-1,0,44589,0,37341
23404,0,0,-1,-1,-1,0,483,0,37342
23405,1,6,0,-1,-1,0,44612,0,37342
23406,0,0,-1,-1,-1,0,483,0,37343
23407,1,6,0,-1,-1,0,44633,0,37343
23408,0,0,-1,-1,-1,0,483,0,37344
23409,1,6,0,-1,-1,0,44524,0,37344
23410,0,0,-1,-1,-1,0,483,0,37346
23411,1,6,0,-1,-1,0,44598,0,37346
23412,0,0,-1,0,0,0,483,0,37347
23413,1,6,0,-1,-1,0,44591,0,37347
23414,0,0,-1,0,0,0,483,0,37348
23415,1,6,0,-1,-1,0,47898,0,37348
23416,0,0,-1,0,0,0,483,0,37349
23417,1,6,0,-1,-1,0,44631,0,37349
23418,0,0,-1,-1,-1,0,483,0,44471
23419,1,6,0,-1,-1,0,47672,0,44471
23420,0,0,-1,-1,-1,0,483,0,44472
23421,1,6,0,-1,-1,0,47898,0,44472
23422,0,0,-1,-1,-1,0,483,0,44473
23423,1,6,0,-1,-1,0,44595,0,44473
23424,0,0,-1,-1,-1,0,483,0,44483
23425,1,6,0,-1,-1,0,60691,0,44483
23426,0,0,-1,-1,-1,0,483,0,44484
23427,1,6,0,-1,-1,0,44575,0,44484
23428,0,0,-1,0,0,0,483,0,44485
23429,1,6,0,-1,-1,0,44625,0,44485
23430,0,0,-1,-1,-1,0,483,0,44486
23431,1,6,0,-1,-1,0,60707,0,44486
23432,0,0,-1,-1,-1,0,483,0,44487
23433,1,6,0,-1,-1,0,60714,0,44487
23434,0,0,-1,0,0,0,483,0,44488
23435,1,6,0,-1,-1,0,47899,0,44488
23436,0,0,-1,0,0,0,483,0,44489
23437,1,6,0,-1,-1,0,60692,0,44489
23438,0,0,-1,0,0,0,483,0,44490
23439,1,6,0,-1,-1,0,60763,0,44490
23440,0,0,-1,0,0,0,483,0,44491
23441,1,6,0,-1,-1,0,47901,0,44491
23442,0,0,-1,-1,-1,0,483,0,44492
23443,1,6,0,-1,-1,0,59621,0,44492
23444,0,0,-1,-1,-1,0,483,0,44494
23445,1,6,0,-1,-1,0,44576,0,44494
23446,0,0,-1,-1,-1,0,483,0,44495
23447,1,6,0,-1,-1,0,59625,0,44495
23448,0,0,-1,-1,-1,0,483,0,44496
23449,1,6,0,-1,-1,0,59619,0,44496
23450,0,0,-1,0,0,0,483,0,44498
23451,1,6,0,-1,-1,0,60767,0,44498
23452,0,0,-1,-1,-1,0,483,0,44944
23453,1,6,0,-1,-1,0,62256,0,44944
23454,0,0,-1,-1,-1,0,483,0,44945
23455,1,6,0,-1,-1,0,62257,0,44945
23456,0,0,-1,-1,-1,0,483,0,45059
23457,1,6,0,-1,-1,0,62948,0,45059
23458,0,0,-1,-1,-1,0,483,0,46027
23459,1,6,0,-1,-1,0,64441,0,46027
23460,0,0,-1,-1,-1,0,483,0,50406
23461,1,6,0,-1,-1,0,71692,0,50406
23462,0,0,-1,-1,-1,0,483,0,52733
23463,1,6,0,-1,-1,0,74242,0,52733
23464,0,0,-1,-1,-1,0,483,0,52735
23465,1,6,0,-1,-1,0,74244,0,52735
23466,0,0,-1,-1,-1,0,483,0,52736
23467,1,6,0,-1,-1,0,74246,0,52736
23468,0,0,-1,-1,-1,0,483,0,52737
23469,1,6,0,-1,-1,0,74247,0,52737
23470,0,0,-1,-1,-1,0,483,0,52738
23471,1,6,0,-1,-1,0,74248,0,52738
23472,0,0,-1,-1,-1,0,483,0,52739
23473,1,6,0,-1,-1,0,74250,0,52739
23474,0,0,-1,-1,-1,0,483,0,52740
23475,1,6,0,-1,-1,0,74251,0,52740
23476,0,0,-1,-1,-1,0,483,0,64411
23477,1,6,0,-1,-1,0,74252,0,64411
23478,0,0,-1,-1,-1,0,483,0,64412
23479,1,6,0,-1,-1,0,74253,0,64412
23480,0,0,-1,-1,-1,0,483,0,64413
23481,1,6,0,-1,-1,0,74256,0,64413
23482,0,0,-1,-1,-1,0,483,0,64414
23483,1,6,0,-1,-1,0,74255,0,64414
23484,0,0,-1,-1,-1,0,483,0,64415
23485,1,6,0,-1,-1,0,74254,0,64415
23486,0,0,-1,-1,-1,0,483,0,68787
23487,1,6,0,-1,-1,0,96264,0,68787
23488,0,0,-1,-1,-1,0,483,0,68788
23489,1,6,0,-1,-1,0,96261,0,68788
23490,0,0,-1,-1,-1,0,483,0,68789
23491,1,6,0,-1,-1,0,96262,0,68789
23492,0,0,-1,-1,-1,0,483,0,71714
23493,1,6,0,-1,-1,0,13882,0,71714
23494,0,0,-1,-1,-1,0,483,0,78343
23495,1,6,0,-1,-1,0,13617,0,78343
23496,0,0,-1,-1,-1,0,483,0,78348
23497,1,6,0,-1,-1,0,42974,0,78348
23498,0,0,-1,-1,-1,0,483,0,84557
23499,1,6,0,-1,-1,0,104391,0,84557
23500,0,0,-1,-1,-1,0,483,0,84559
23501,1,6,0,-1,-1,0,104389,0,84559
23502,0,0,-1,-1,-1,0,483,0,84561
23503,1,6,0,-1,-1,0,104390,0,84561
23504,0,0,-1,-1,-1,0,483,0,84580
23505,1,6,0,-1,-1,0,104442,0,84580
23506,0,0,-1,-1,-1,0,483,0,84583
23507,1,6,0,-1,-1,0,104427,0,84583
23508,0,0,-1,-1,-1,0,483,0,84584
23509,1,6,0,-1,-1,0,104434,0,84584
23510,0,0,-1,0,0,0,174979,0,118526
23511,0,0,-1,0,3000,79,175021,0,118544
23512,0,0,-1,0,0,0,175070,0,118548
23513,0,0,-1,0,0,0,175071,0,118549
23514,0,0,-1,0,0,0,175072,0,118550
23515,0,0,-1,0,0,0,175074,0,118551
23516,0,0,-1,0,0,0,175076,0,118552
23517,0,0,-1,0,0,0,175078,0,118553
23518,0,0,-1,0,0,0,175085,0,118556
23519,0,0,-1,0,0,0,175086,0,118557
23521,0,0,-1,-1,1000,11,174862,0,118565
23523,0,0,-1,0,1000,133,217451,0,118572
23526,0,0,-1,-1,-1,0,55884,0,118574
23527,1,6,0,-1,-1,0,170268,0,118574
23530,0,0,-1,-1,-1,11,175215,0,118576
23531,0,0,-1,-1,-1,0,55884,0,118577
23532,1,6,0,-1,-1,0,170289,0,118577
23533,0,0,-1,-1,-1,0,55884,0,118578
23534,1,6,0,-1,-1,0,170291,0,118578
23544,0,0,-1,-1,-1,0,176482,0,118592
23546,0,0,-1,-1,-1,0,55884,0,118595
23547,1,6,0,-1,-1,0,167394,0,118595
23548,0,0,-1,-1,-1,0,55884,0,118596
23549,1,6,0,-1,-1,0,167395,0,118596
23550,0,0,-1,-1,-1,0,55884,0,118597
23551,1,6,0,-1,-1,0,167392,0,118597
23552,0,0,-1,-1,-1,0,55884,0,118598
23553,1,6,0,-1,-1,0,167397,0,118598
23554,0,0,-1,-1,-1,0,55884,0,118599
23555,1,6,0,-1,-1,0,167389,0,118599
23556,0,0,-1,-1,-1,0,55884,0,118600
23557,1,6,0,-1,-1,0,167390,0,118600
23560,0,0,-1,-1,-1,0,483,0,118605
23561,1,6,0,-1,-1,0,166356,0,118605
23562,0,0,-1,-1,-1,0,483,0,118606
23563,1,6,0,-1,-1,0,163294,0,118606
23564,0,0,-1,-1,-1,0,483,0,118607
23565,1,6,0,-1,-1,0,166359,0,118607
23570,0,0,-1,-1,-1,0,483,0,118610
23571,1,6,0,-1,-1,0,166366,0,118610
23576,0,0,-1,-1,-1,0,483,0,118613
23577,1,6,0,-1,-1,0,166363,0,118613
23578,0,0,-1,-1,-1,0,483,0,118614
23579,1,6,0,-1,-1,0,166432,0,118614
23580,0,0,-1,-1,-1,0,483,0,118615
23581,1,6,0,-1,-1,0,165804,0,118615
23582,0,0,-1,-1,-1,0,175456,0,118630
23583,0,0,-1,-1,-1,0,175439,0,118631
23584,0,0,-1,-1,-1,0,175457,0,118632
23585,0,0,0,-1,-1,0,175513,0,118427
23586,1,0,0,14400000,-1,0,175604,0,118662
23587,1,0,0,14400000,-1,0,175608,0,118663
23588,0,0,-1,-1,-1,0,175618,0,118664
23589,0,0,-1,-1,-1,0,175623,0,118665
23590,0,0,-1,-1,-1,0,175630,0,118666
23591,0,0,-1,-1,-1,0,175631,0,118667
23592,0,0,-1,-1,-1,0,175632,0,118668
23593,0,0,-1,-1,-1,0,175633,0,118669
23594,0,0,-1,60000,60000,1153,175637,0,118670
23595,0,0,-1,-1,-1,0,55884,0,118675
23596,1,6,0,-1,-1,0,10699,0,118675
23597,0,0,-1,-1,3000,330,55884,0,118676
23598,1,6,0,-1,-1,0,175700,0,118676
23599,0,1,0,-1,-1,0,175724,0,118677
23600,0,1,0,-1,-1,0,175732,0,118680
23601,0,1,0,-1,-1,0,175734,0,118682
23602,0,1,0,-1,-1,0,175736,0,118683
23603,0,1,0,-1,-1,0,175738,0,118684
23604,0,1,0,-1,-1,0,175740,0,118685
23605,0,1,0,-1,-1,0,175754,0,118690
23606,0,7,0,-1,-1,0,175759,0,118691
23607,0,7,0,-1,-1,0,175761,0,118692
23608,0,7,0,-1,-1,0,175761,0,118693
23609,0,7,0,-1,-1,0,175761,0,118694
23610,0,0,-1,-1,1000,133,170888,0,118695
23611,0,0,-1,-1,-1,0,175764,0,109586
23612,0,0,-1,-1,-1,133,175767,0,118697
23613,0,0,-1,180000,180000,1470,175771,0,118698
23614,0,0,-1,0,3000,79,11350,0,118699
23615,0,0,-1,1000,-1,133,170888,0,107645
23616,0,0,-1,0,60000,4,175821,0,118704
23617,0,0,-1,-1,-1,0,55884,0,118709
23618,1,6,0,-1,-1,0,170272,0,118709
23619,0,0,-1,1000,-1,0,175836,0,118710
23620,0,0,-1,0,3000,79,175841,0,118711
23621,0,0,0,1800000,-1,0,175832,0,118716
23622,0,1,0,-1,-1,0,175877,0,118718
23623,0,1,0,-1,-1,0,265413,0,118719
23624,0,1,0,-1,-1,0,16718,0,118724
23625,0,0,-1,-1,-1,1153,175887,0,118727
23626,0,0,-1,-1,3000,330,55884,0,69226
23627,1,6,0,-1,-1,0,97501,0,69226
23628,0,0,-1,-1,-1,1153,175894,0,118728
23629,0,0,-1,-1,-1,1153,175895,0,118729
23630,0,0,-1,-1,-1,1153,175896,0,118730
23631,0,0,-1,-1,-1,1153,175897,0,118731
23632,0,0,-1,-1,-1,1153,175898,0,118732
23633,1,0,-1,3600000,0,0,175914,0,118736
23634,0,1,0,-1,-1,0,265414,0,118737
23635,0,1,0,-1,-1,0,265419,0,118740
23636,0,0,-1,-1,-1,0,55884,0,118741
23637,1,6,0,-1,-1,0,170288,0,118741
23638,0,1,0,-1,-1,0,265421,0,118755
23639,0,1,0,-1,-1,0,16718,0,118756
23640,0,0,-1,-1,-1,0,176021,0,118760
23641,0,1,0,-1,-1,0,165825,0,118776
23642,0,1,0,-1,-1,0,165835,0,118777
23643,0,1,0,-1,-1,0,165825,0,118778
23644,0,1,0,-1,-1,0,165821,0,118779
23645,0,1,0,-1,-1,0,165825,0,118780
23646,0,1,0,-1,-1,0,176918,0,118875
23647,0,0,0,120000,20000,1141,177597,0,118876
23648,0,1,0,-1,-1,0,176904,0,118877
23649,0,0,0,120000,20000,1141,177594,0,118878
23650,0,1,0,-1,-1,0,176915,0,118879
23651,0,0,0,120000,0,0,177592,0,118880
23652,0,1,0,-1,-1,0,176913,0,118881
23653,0,0,0,90000,10000,1141,177189,0,118882
23654,0,1,0,-1,-1,0,176930,0,118883
23655,0,0,0,120000,20000,1141,176460,0,118884
23656,0,0,-1,-1,-1,1153,176049,0,118897
23657,0,0,-1,3000,-1,59,176057,0,118900
23658,0,0,-1,-1,-1,1153,176061,0,118903
23659,0,0,0,3600000,0,0,176059,0,118904
23660,0,0,-1,120000,-1,133,176064,0,118905
23661,1,0,0,-1,-1,0,139437,0,118907
23662,1,0,0,-1,-1,0,139432,0,118908
23663,0,0,-1,0,60000,4,176107,0,118910
23664,0,0,-1,0,60000,4,176108,0,118911
23665,0,0,-1,0,60000,4,176109,0,118912
23666,0,0,0,0,60000,4,176107,0,118913
23667,0,0,0,0,60000,4,176108,0,118914
23668,0,0,0,0,60000,4,176109,0,118915
23669,0,0,-1,0,60000,30,176114,0,118916
23670,0,0,0,0,60000,30,176114,0,118917
23671,0,0,-1,-1,-1,0,55884,0,118919
23672,1,6,0,-1,-1,0,170280,0,118919
23673,0,0,-1,-1,-1,0,55884,0,118921
23674,1,6,0,-1,-1,0,176137,0,118921
23675,0,0,0,900000,3000,79,176151,0,118922
23676,0,0,-1,-1,-1,0,55884,0,118923
23677,1,6,0,-1,-1,0,176140,0,118923
23678,0,0,0,300000,-1,0,176160,0,118935
23679,0,0,0,3600000,-1,0,176166,0,118936
23680,1,1,0,-1,-1,0,176168,0,118936
23682,0,0,0,7200000,-1,0,176179,0,118937
23683,0,0,0,7200000,-1,0,176180,0,118938
23684,0,0,0,-1,-1,0,176212,0,119001
23686,0,0,0,1800000,1500,133,176274,0,119003
23687,0,0,-1,-1,-1,0,176492,0,119004
23688,0,0,-1,-1,1000,11,11009,0,119022
23690,0,0,-1,60000,60000,1153,176300,0,119035
23691,0,0,0,3600000,-1,0,176310,0,119039
23692,0,0,-1,-1,-1,0,176378,0,119044
23693,1,5,0,-1,-1,0,176372,0,119044
23694,0,0,0,-1,1500,133,171936,0,116827
23696,0,0,-1,-1,-1,0,55884,0,119048
23697,1,6,0,-1,-1,0,170267,0,119048
23698,0,0,0,10000,-1,1197,176457,0,119083
23699,0,0,0,1800000,-1,1197,176438,0,119092
23700,0,0,0,600000,-1,1197,176282,0,119093
23701,0,0,-1,-1,-1,0,176483,0,119094
23702,0,0,-1,-1,-1,0,176484,0,119095
23703,0,0,-1,-1,-1,0,176485,0,119096
23704,0,0,-1,-1,-1,0,176486,0,119097
23705,0,0,-1,-1,-1,0,176487,0,119098
23706,0,0,-1,-1,-1,0,176488,0,119099
23707,0,0,-1,-1,-1,0,176489,0,119100
23708,0,0,-1,-1,-1,0,176490,0,119101
23709,0,0,-1,-1,-1,0,176491,0,119102
23710,0,0,-1,-1,-1,0,176493,0,119103
23711,0,0,-1,-1,-1,0,176494,0,119104
23712,0,0,-1,-1,-1,0,176495,0,119105
23713,0,0,-1,-1,-1,0,176496,0,119106
23714,0,0,-1,-1,-1,0,176497,0,119107
23715,0,0,-1,-1,-1,0,176498,0,119108
23716,0,0,-1,-1,-1,0,176499,0,119109
23717,0,0,-1,-1,-1,0,176500,0,119110
23718,0,0,-1,-1,-1,0,176501,0,119111
23719,0,0,-1,-1,-1,0,55884,0,119112
23720,1,6,0,-1,-1,0,170277,0,119112
23721,0,0,0,1000,-1,0,176468,0,119113
23722,0,0,0,-1,-1,0,168748,0,119114
23723,0,0,0,-1,-1,0,168761,0,119115
23724,0,0,0,-1,-1,0,168747,0,119116
23725,0,0,0,-1,-1,0,168760,0,119117
23726,0,0,0,-1,-1,0,168746,0,119118
23727,0,0,0,-1,-1,0,168759,0,119119
23728,0,0,0,-1,-1,0,168744,0,119120
23729,0,0,0,-1,-1,0,168757,0,119121
23730,0,0,0,-1,-1,0,168743,0,119122
23731,0,0,0,-1,-1,0,168756,0,119123
23732,0,0,0,-1,-1,0,168741,0,119124
23733,0,0,0,-1,-1,0,168754,0,119125
23734,0,0,-1,-1,1000,133,176549,0,119130
23735,0,0,0,3600000,-1,0,176567,0,119134
23736,0,0,-1,-1,1000,133,176549,0,119139
23737,0,0,-1,-1,-1,0,55884,0,119141
23738,1,6,0,-1,-1,0,170281,0,119141
23739,0,0,-1,-1,-1,0,55884,0,119142
23740,1,6,0,-1,-1,0,169666,0,119142
23741,0,0,-1,-1,-1,0,55884,0,119143
23742,1,6,0,-1,-1,0,170277,0,119143
23743,0,0,0,3600000,0,0,176594,0,119144
23744,0,0,0,3600000,0,0,176595,0,119145
23745,0,0,-1,-1,-1,0,55884,0,119146
23746,1,6,0,-1,-1,0,170286,0,119146
23747,0,0,-1,-1,-1,0,55884,0,119147
23748,1,6,0,-1,-1,0,51716,0,119147
23749,0,0,-1,-1,-1,0,55884,0,119148
23750,1,6,0,-1,-1,0,170287,0,119148
23751,0,0,-1,-1,-1,0,55884,0,119149
23752,1,6,0,-1,-1,0,167390,0,119149
23754,0,0,-1,-1,-1,0,55884,0,119150
23755,1,6,0,-1,-1,0,170271,0,119150
23756,0,0,0,900000,0,0,176602,0,119151
23757,0,0,0,-1,-1,0,160875,0,119152
23758,0,0,0,900000,0,0,176706,0,119156
23759,0,0,-1,-1,1000,11,170937,0,119157
23760,0,0,-10,15000,-1,0,168407,0,119158
23761,0,0,-1,1000,-1,0,176665,0,119159
23762,0,0,0,1800000,-1,0,176669,0,119160
23763,1,0,-1,-1,-1,0,177009,0,119161
23764,1,0,-1,-1,-1,0,177008,0,119162
23765,0,0,0,300000,-1,0,176681,0,119163
23766,1,0,-1,-1,-1,0,168645,0,119164
23767,1,0,-1,-1,-1,0,177010,0,119165
23768,1,0,-1,-1,-1,0,177012,0,119166
23769,1,0,-1,-1,-1,0,177013,0,119167
23770,1,0,-1,-1,-1,0,168645,0,119168
23771,1,0,-1,-1,-1,0,168645,0,119169
23772,0,0,-1,-1,-1,0,55884,0,119170
23773,1,6,0,-1,-1,0,170275,0,119170
23774,0,0,-1,-1,-1,0,483,0,119177
23775,1,6,0,-1,-1,0,176732,0,119177
23776,0,0,0,300000,-1,0,176750,0,119178
23777,0,0,0,300000,-1,0,176762,0,119179
23778,0,0,0,300000,-1,0,176759,0,119180
23779,0,0,0,300000,-1,0,176785,0,119182
23780,0,0,-3,30000,-1,0,176766,0,119183
23782,0,1,0,-1,-1,0,177062,0,119192
23783,0,1,0,-1,-1,0,177047,0,119194
23784,0,0,0,120000,20000,1141,176874,0,113969
23785,0,0,0,120000,20000,1141,176878,0,113931
23786,0,0,0,120000,20000,1141,165485,0,114369
23787,0,0,0,90000,15000,1141,165540,0,114367
23788,0,0,0,120000,20000,1141,165534,0,114368
23789,0,0,0,90000,15000,1141,165543,0,114370
23790,0,0,0,120000,20000,1141,165531,0,114366
23791,0,0,0,120000,20000,1141,176881,0,114491
23792,0,0,0,120000,20000,1141,176882,0,114489
23793,0,0,0,90000,15000,1141,176883,0,114488
23794,0,0,0,90000,15000,1141,176884,0,114490
23795,0,0,0,90000,15000,1141,176885,0,114492
23796,0,0,-1,1500,-1,0,176887,0,119209
23797,0,0,0,180000,-1,0,176888,0,119210
23798,0,0,0,9000000,-1,0,176889,0,119211
23799,0,0,0,120000,-1,0,176890,0,119212
23800,0,0,-1,1500,-1,0,176893,0,119213
23801,0,0,0,-1,-1,0,176894,0,119214
23802,0,0,0,3600000,-1,0,176898,0,119215
23803,0,0,-1,120000,-1,133,176905,0,119216
23804,0,0,0,60000,-1,0,177739,0,119217
23805,0,0,0,60000,-1,0,177759,0,119218
23806,0,0,0,60000,-1,0,176897,0,119219
23807,0,0,0,60000,-1,0,176899,0,119220
23808,0,0,0,60000,-1,0,176900,0,119221
23809,0,1,0,-1,-1,0,165840,0,114431
23810,0,1,0,-1,-1,0,165825,0,114429
23811,0,1,0,-1,-1,0,165840,0,114428
23812,0,1,0,-1,-1,0,165821,0,114430
23813,0,1,0,-1,-1,0,165835,0,114427
23814,0,0,0,-1,-1,0,176934,0,119126
23815,0,1,0,-1,-1,0,176936,0,114613
23816,0,1,0,-1,-1,0,176938,0,114614
23817,0,1,0,-1,-1,0,176940,0,114610
23818,0,1,0,-1,-1,0,176942,0,114611
23819,0,1,0,-1,-1,0,176944,0,114612
23820,0,0,0,3600000,0,0,176945,0,119222
23821,0,0,-1,-1,3000,330,55884,0,89154
23822,1,6,0,-1,-1,0,129552,0,89154
23823,0,0,-1,-1,3000,330,55884,0,90710
23824,1,6,0,-1,-1,0,132117,0,90710
23825,0,0,-1,-1,3000,330,55884,0,90711
23826,1,6,0,-1,-1,0,132118,0,90711
23827,0,0,-1,-1,3000,330,55884,0,90712
23828,1,6,0,-1,-1,0,132119,0,90712
23829,1,0,-1,-1,-1,0,176948,0,119223
23830,0,1,0,-1,-1,0,176976,0,116292
23831,0,1,0,-1,-1,0,176979,0,116291
23832,0,1,0,-1,-1,0,176981,0,116315
23833,0,1,0,-1,-1,0,172074,0,119226
