id,unk_1,stack_amount,internal_cooldown,proc_chance,proc_charges,id_ppm,proc_flags_1,proc_flags_2,id_parent
18011,0,10,0,101,0,0,0,0,176124
18012,0,0,0,100,0,0,69972,0,176138
18013,0,5,0,101,0,0,0,0,176147
18014,0,0,0,101,0,0,0,0,176151
18015,0,0,180000,10,0,0,69904,0,176179
18016,0,0,180000,10,0,0,69904,0,176180
18017,0,10,0,101,0,0,0,0,176189
18018,0,10,0,101,0,0,0,0,176214
18022,0,4,0,101,0,0,0,0,176250
18023,0,0,0,100,0,0,2,0,174069
18024,0,0,0,100,0,0,2,0,174454
18025,0,0,0,100,0,0,2,0,174455
18026,0,0,0,100,0,0,2,0,174456
18027,0,0,0,100,0,0,2,0,174457
18028,0,5,0,101,0,0,0,0,176271
18029,0,0,0,101,0,0,0,0,176295
18032,0,0,0,100,0,0,2148147880,0,176327
18033,0,0,0,100,0,0,0,0,176365
18034,0,2,0,101,0,0,0,0,176366
18036,0,99,2000,101,0,0,4,0,176396
18037,0,0,0,65,0,0,20,0,176451
18038,0,10,0,101,0,0,0,0,176454
18039,0,1,0,101,0,0,0,0,176475
18040,0,10,0,101,0,0,0,0,176504
18042,0,0,0,75,5,0,4,0,176512
18043,0,10,0,101,0,0,0,0,176514
18045,0,5,0,101,0,0,0,0,176575
18046,0,10,0,101,0,0,0,0,176600
18047,0,0,0,101,0,0,0,0,176605
18048,0,10,0,101,0,0,0,0,176606
18049,0,10,0,101,0,0,0,0,176623
18050,0,0,0,75,0,0,20,0,176633
18051,0,0,0,100,0,0,16777216,0,176643
18052,0,0,300000,100,0,0,139944,0,176644
18053,0,0,1000,101,0,0,533160,0,176325
18054,0,500,0,101,0,0,0,0,176690
18055,0,3,0,101,0,0,0,0,176721
18056,0,100,0,101,0,0,0,0,176735
18057,0,100,0,101,0,0,0,0,176749
18058,0,10,0,101,0,0,0,0,176780
18060,0,0,0,101,0,0,65536,0,176782
18062,0,1,0,101,0,0,0,0,176795
18063,0,5,0,101,0,0,0,0,176796
18064,0,0,0,75,0,0,139944,0,176869
18065,0,1,0,101,0,0,0,0,176873
18066,0,1,0,101,0,0,0,0,176874
18067,0,1,0,101,0,0,0,0,176875
18068,0,1,0,101,0,0,0,0,176876
18069,0,1,0,101,0,0,0,0,176878
18070,0,1,0,101,0,0,0,0,176879
18071,0,1,0,101,0,0,0,0,176881
18072,0,1,0,101,0,0,0,0,176882
18073,0,1,0,101,0,0,0,0,176883
18074,0,1,0,101,0,0,0,0,176884
18075,0,1,0,101,0,0,0,0,176885
18076,0,0,10000,100,0,79,69972,0,176904
18077,0,0,10000,100,0,79,69972,0,176913
18078,0,0,10000,100,0,79,69972,0,176915
18079,0,0,10000,100,0,79,69972,0,176918
18080,0,0,10000,100,0,79,69972,0,176930
18082,0,0,10000,100,0,79,332116,0,176936
18083,0,0,10000,100,0,79,69972,0,176938
18084,0,0,10000,100,0,79,332116,0,176940
18085,0,0,10000,100,0,79,332116,0,176942
18086,0,0,10000,100,0,79,2446676,0,176944
18087,0,0,10000,100,0,79,69972,0,176976
18088,0,0,10000,100,0,79,2184532,0,176979
18089,0,0,10000,100,0,79,2446676,0,176981
18090,0,0,10000,100,0,79,69972,0,176983
18091,0,0,10000,100,0,79,69972,0,176987
18092,0,0,10000,100,0,79,69972,0,177036
18093,0,0,10000,100,0,79,69972,0,177039
18094,0,0,10000,100,0,79,69972,0,177041
18095,0,0,10000,100,0,79,69972,0,177044
18096,0,0,10000,100,0,79,2446676,0,177047
18097,0,0,10000,100,0,79,2446676,0,177052
18098,0,0,10000,100,0,79,69972,0,177055
18099,0,0,10000,100,0,79,69972,0,177057
18100,0,0,10000,100,0,79,2184532,0,177062
18101,0,0,10000,100,0,79,2184532,0,177064
18102,0,20,0,101,0,0,0,0,177070
18103,0,0,10000,100,0,79,340,0,177071
18104,0,20,0,101,0,0,0,0,177083
18105,0,0,10000,100,0,79,2446356,0,177085
18106,0,20,0,101,0,0,0,0,177087
18107,0,0,0,101,0,0,0,0,177088
18108,0,0,10000,100,0,79,2442260,0,177090
18109,0,0,10000,100,0,79,20,0,177098
18110,0,20,0,101,0,0,0,0,177099
18111,0,20,0,101,0,0,0,0,177103
18112,0,0,10000,100,0,79,20,0,177104
18113,0,99,0,101,0,0,0,0,177091
18114,0,0,0,101,0,0,0,0,177114
18115,0,0,0,101,0,0,0,0,177155
18116,0,99,0,101,0,0,0,0,177156
18117,0,0,10000,100,0,79,2446676,0,177163
18118,0,0,0,100,0,0,2148182696,0,177168
18119,0,0,10000,100,0,79,2446676,0,177171
18120,0,0,0,100,0,0,2376976,0,177173
18121,0,0,0,101,0,0,0,0,177203
18122,0,1,0,101,0,0,0,0,177206
18123,0,1,0,101,0,0,0,0,177214
18124,0,0,0,100,0,0,0,0,177286
18125,0,2,0,101,0,0,0,0,177289
18129,0,0,3000,101,0,0,4,0,177335
18130,0,5,0,101,0,0,0,0,177337
18131,0,4,0,101,0,0,0,0,177338
18133,0,0,0,101,0,0,0,0,177348
18134,0,0,0,101,0,0,0,0,177349
18135,0,0,3000,20,0,0,86288,0,174708
18136,0,0,0,101,0,0,0,0,177419
18138,0,0,0,75,0,0,680,0,177491
18139,0,5,0,101,0,0,0,0,177576
18140,0,0,0,101,0,0,2,0,173450
18141,0,0,0,101,0,0,33554432,0,177265
18142,0,0,0,101,0,0,2,0,173635
18143,0,0,0,101,0,0,2,0,173636
18144,0,0,0,101,0,0,2,0,173637
18145,0,0,0,101,0,0,2,0,173638
18146,0,0,0,101,0,0,2,0,173639
18147,0,0,0,101,0,0,2,0,173995
18148,0,0,0,101,0,0,2,0,175945
18149,0,0,0,101,0,0,2,0,175948
18150,0,0,0,101,0,0,2,0,175950
18151,0,0,0,101,0,0,2,0,175952
18152,0,0,0,101,0,0,0,0,177584
18153,0,0,0,100,0,0,16777216,0,177583
18154,0,20,0,0,0,0,0,0,177585
18155,0,0,0,100,0,0,69648,0,50041
18156,0,0,20000,100,0,0,139944,0,177258
18157,0,0,0,101,0,0,0,0,177606
18158,0,9,0,101,0,0,0,0,166185
18159,0,1,0,101,0,0,0,0,177645
18160,0,5,0,101,0,0,0,0,176473
18161,0,20,0,101,0,0,0,0,177666
18166,0,1,0,101,0,0,0,0,162231
18167,0,10,0,101,0,0,0,0,177705
18168,0,0,0,100,0,0,320,0,177707
18169,0,0,0,100,0,0,320,0,177708
18170,0,3,0,101,0,0,0,0,177794
18177,0,0,3000,50,0,0,2446676,0,177866
18178,0,100,0,101,0,0,0,0,177891
18179,0,3,0,101,0,0,0,0,177898
18180,0,0,0,35,0,0,20,0,177905
18181,0,10,0,101,0,0,0,0,177906
18182,0,20,0,101,0,0,0,0,177907
18184,0,0,2000,30,0,0,276,0,177919
18185,0,0,3000,75,0,0,2446676,0,177923
18186,0,0,0,101,0,0,4,0,177951
18187,0,100,0,101,0,0,0,0,177872
18188,0,30,0,101,0,0,0,0,177957
18190,0,3,0,101,0,0,0,0,177969
18202,0,0,0,100,10,0,139944,0,178052
18203,0,0,0,101,0,0,0,0,178058
18204,0,1,0,101,0,0,0,0,176324
18205,0,5,0,100,1,0,0,0,178071
18207,0,10,0,101,0,0,0,0,178149
18216,0,5,0,101,0,0,0,0,172771
18217,0,0,0,101,0,0,0,0,178277
18218,16,0,0,101,0,0,2147518464,0,156006
18219,0,0,0,101,0,0,0,0,156006
18220,0,0,0,101,0,0,0,0,178338
18222,0,1,0,101,0,0,0,0,171764
18223,0,0,0,101,0,0,0,0,178393
18224,0,0,0,100,0,0,2148147880,0,178394
18228,0,0,85000,15,0,0,65812,0,175630
18229,0,0,85000,15,0,0,65812,0,175633
18230,0,0,85000,15,0,0,65812,0,175632
18231,0,0,85000,15,0,0,65812,0,175631
18233,0,2,0,101,0,0,0,0,178456
18234,0,99,0,101,0,0,0,0,178468
18236,0,0,0,100,0,0,664232,0,178502
18244,0,100,0,101,0,0,0,0,178526
18245,0,5,0,101,0,0,0,0,178527
18248,0,99,0,101,0,0,0,0,178586
18249,0,0,0,100,0,0,139944,0,178592
18252,0,1,0,101,0,0,0,0,178619
18255,0,99,0,101,0,0,0,0,171957
18256,0,99,0,101,0,0,0,0,172035
18258,0,1,10000,101,0,0,2,0,178660
18259,0,0,0,101,0,0,2147518464,0,178684
18261,0,0,0,100,0,0,2,0,173250
18262,0,3,0,101,0,0,0,0,178687
18263,0,3,0,101,0,0,0,0,178691
18270,0,0,115000,30,0,0,69972,0,178777
18271,0,0,0,100,0,0,2,0,178819
18274,0,1,0,101,0,0,0,0,178119
18279,0,1,0,101,0,0,0,0,158641
18285,0,3,0,100,0,0,16777216,0,178918
18287,0,0,0,100,0,0,2,0,178940
18288,0,5,0,101,0,0,0,0,178651
18292,0,0,0,100,0,0,4,0,179004
18296,0,0,0,101,0,0,20,0,179005
18298,0,0,0,101,0,0,2148182696,0,179033
18302,0,0,0,101,0,0,0,0,179062
18303,0,0,0,101,0,0,0,0,179063
18304,0,0,0,101,0,0,0,0,179064
18308,0,5,0,101,0,0,65536,0,179095
18310,0,0,0,101,0,0,2148182696,0,171687
18311,0,0,0,101,0,113,332048,0,179115
18312,0,0,8000,5,0,0,2113536,0,179111
18313,0,0,0,101,0,86,69888,0,179118
18314,0,0,0,101,0,0,332032,0,179119
18315,0,0,0,100,0,121,680,0,179128
18316,0,0,8000,10,0,0,331776,0,179134
18317,0,0,0,101,0,112,139948,0,179143
18318,0,0,0,10,0,0,2114560,0,179146
18319,0,0,0,101,0,86,282900,0,179140
18320,0,0,0,10,0,0,332048,0,179131
18321,0,0,8000,10,0,0,2114560,0,179122
18322,0,0,0,10,0,0,327680,0,179107
18323,0,0,0,10,0,0,2114560,0,179138
18325,0,1,0,101,0,0,0,0,179192
18342,0,60,0,101,0,0,0,0,179400
18344,0,60,0,101,0,0,0,0,179447
18350,0,0,0,101,0,0,2446676,0,179542
18352,0,0,0,101,0,0,65808,0,179584
18353,0,0,0,101,0,0,65808,0,179588
18354,0,0,0,101,0,0,65808,0,179589
18362,0,1,0,101,0,0,0,0,179653
18363,0,0,0,101,0,0,0,0,179654
18364,0,0,0,100,0,0,4,0,179671
18365,0,50,0,101,1,0,69904,0,179678
18366,0,0,0,100,1,0,134217728,0,179727
18367,0,999,0,101,0,0,0,0,179711
18368,0,0,0,101,0,0,0,0,179751
18369,0,1,0,101,0,0,0,0,179752
18370,0,160,0,101,0,0,131752,0,179768
18377,0,0,3000,101,0,0,69904,0,179967
18379,0,0,6000,100,0,0,4,0,179999
18380,0,10,3000,101,0,0,0,0,180000
18381,0,1,0,100,1,0,134217728,0,180036
18382,0,1,0,101,0,0,0,0,180041
18387,0,1,0,101,0,0,0,0,180120
18389,0,99,0,101,0,0,0,0,180171
18390,0,99,0,101,0,0,0,0,180172
18391,0,99,0,101,0,0,0,0,180173
18392,0,0,0,101,0,0,0,0,180187
18393,0,0,0,100,1,0,134217728,0,180197
18394,0,10,0,101,0,0,0,0,180200
18395,0,0,0,101,0,0,16777216,0,180147
18397,0,10,0,101,0,0,0,0,180248
18400,0,20,0,101,0,0,0,0,180319
18401,0,0,0,101,0,0,4,0,180322
18402,0,0,0,101,0,0,4,0,180323
18403,0,0,0,100,0,0,4,0,180374
18406,0,0,180000,10,0,0,69904,0,180441
18411,0,0,0,101,0,0,0,0,180472
18412,0,99,0,101,0,0,0,0,180491
18418,0,0,0,101,0,0,2148182696,0,180563
18420,0,0,0,100,1,0,134217728,0,180589
18421,0,99,0,101,0,0,0,0,180601
18422,0,0,2000,50,0,0,139944,0,180681
18424,0,0,0,100,0,0,65536,0,180717
18425,0,20,0,101,0,0,0,0,180718
18426,0,0,0,101,0,0,65536,0,180721
18428,0,99,0,101,0,0,0,0,180775
18429,0,5,0,101,0,0,0,0,176049
18430,0,1,0,101,0,0,0,0,176061
18431,0,5,0,101,0,0,0,0,180816
18432,0,2,0,101,0,0,16777216,0,180926
18434,0,99,0,101,0,0,0,0,180383
18435,0,99,0,101,0,0,0,0,180385
18436,0,99,0,101,0,0,0,0,181090
18437,0,0,0,100,1,0,697000,0,181099
18438,0,0,1000,100,0,0,20,0,181116
18439,0,100,0,101,0,0,0,0,181119
18446,0,5,0,101,0,0,0,0,181157
18447,0,10,0,101,0,0,0,0,181265
18448,0,10,0,101,0,0,0,0,181267
18452,0,99,0,101,0,0,0,0,181321
18453,0,8,0,101,0,0,0,0,181327
18455,0,0,0,101,0,0,0,0,181350
18458,0,20,0,101,0,0,0,0,181392
18459,0,5,0,101,0,0,0,0,181394
18460,0,0,0,101,0,0,16777216,0,180079
18466,0,0,0,101,1,0,664232,0,181432
18467,0,1,0,101,0,0,0,0,181483
18468,0,10,0,101,0,0,0,0,101807
18469,0,0,0,100,0,0,16777216,0,179202
18470,0,25,0,101,0,0,0,0,181502
18471,0,25,0,101,0,0,0,0,181503
18472,0,0,0,101,0,0,664232,0,181509
18473,0,4,0,101,0,0,0,0,181512
18474,0,0,0,101,3,0,4,0,181516
18478,0,1,0,101,0,0,0,0,180580
18479,0,1,0,101,0,0,0,0,181639
18480,0,1,0,101,0,0,0,0,181642
18481,0,1,0,101,0,0,0,0,181698
18482,0,1,0,101,0,0,0,0,181699
18483,0,1,0,101,0,0,0,0,181700
18484,0,0,0,101,0,0,69648,0,181624
18485,0,0,0,101,0,0,69648,0,181710
18486,0,0,0,101,0,0,69648,0,181711
18487,0,0,0,101,0,0,17424,0,165691
18490,0,0,0,101,0,86,69648,0,181758
18492,0,10,0,101,0,0,0,0,181841
18496,0,999,0,101,0,0,0,0,181921
18497,0,10,0,101,0,0,0,0,181962
18498,0,500,0,101,0,0,0,0,181975
18500,0,9,0,101,0,0,0,0,182001
18502,0,0,0,100,0,0,16777216,0,182016
18504,0,5,0,101,0,0,0,0,182038
18505,0,0,55000,25,0,0,2445652,0,182058
18506,0,0,55000,15,0,0,2429268,0,182060
18507,0,0,55000,15,0,0,2429268,0,182063
18508,0,0,55000,25,0,0,2445652,0,182070
18509,0,0,55000,15,0,0,2429268,0,182071
18510,0,0,55000,15,0,0,2429268,0,182072
18511,0,10,0,101,0,0,0,0,182088
18512,0,9,0,101,0,0,0,0,182074
18513,0,5,0,101,0,0,0,0,182098
18514,0,0,1000,20,0,0,20,0,182096
18517,0,1,0,101,0,0,0,0,182148
18518,0,0,0,100,0,0,4,0,182153
18520,0,5,0,101,0,0,0,0,182169
18521,0,1,0,101,0,0,0,0,182177
18522,0,0,0,100,0,0,2148007936,0,182282
18523,0,0,0,101,0,0,17424,0,182303
18524,0,0,0,100,1,0,16,0,182304
18526,0,0,0,101,0,0,2147518464,0,182325
18527,0,0,1500,101,0,0,139808,0,182341
18530,0,5,0,101,0,0,0,0,182115
18538,0,0,0,100,0,115,20,0,182395
18546,0,10,0,101,0,0,0,0,182437
18547,0,10,0,101,0,0,0,0,182443
18549,0,0,0,101,0,0,16384,0,182241
18550,0,0,0,101,0,0,698912,0,182234
18552,0,5,0,101,0,0,0,0,182285
18553,0,0,0,101,0,0,664096,0,182235
18554,0,0,0,101,0,0,664096,0,182236
18555,0,0,1000,100,0,0,4,0,182544
18556,0,100,0,101,0,0,0,0,182601
18559,0,10,0,101,0,0,0,0,182670
18561,0,5,0,101,0,0,0,0,182717
18562,0,3,0,101,0,0,0,0,182795
18563,0,3,0,101,0,0,33554432,0,182815
18564,0,1,0,101,0,0,0,0,182832
18565,0,5,0,101,0,0,0,0,182835
18566,0,5,0,101,0,0,0,0,182837
18567,0,20,0,101,0,0,0,0,182840
18568,0,5,0,101,0,0,0,0,182846
18573,0,1,0,101,0,0,0,0,183026
18575,0,0,0,100,0,0,0,0,183096
18576,0,10,0,101,0,0,0,0,183130
18578,0,4,0,101,0,0,0,0,183157
18579,0,8,0,101,0,0,0,0,182922
18580,0,0,5000,101,0,0,69904,0,183170
18581,0,5,0,100,1,0,0,0,183174
18582,0,5,0,101,0,0,0,0,183175
18583,0,5,0,100,1,0,0,0,183176
18584,0,0,0,101,0,0,33554432,0,183182
18585,0,0,0,101,0,0,0,0,183191
18586,0,0,0,30,0,0,84,0,183196
18587,0,10,0,101,0,0,0,0,183199
18589,0,0,0,101,0,0,0,0,183218
18596,0,5,0,101,0,0,0,0,183270
18597,0,5,0,101,0,0,0,0,183275
18598,0,0,0,101,0,0,0,0,183291
18599,0,0,0,101,0,0,17424,0,182248
18600,0,5,0,101,0,0,0,0,183347
18601,0,99,0,101,0,0,0,0,183357
18603,0,3,0,101,0,0,0,0,183367
18605,0,0,0,101,0,0,69648,0,182251
18606,0,5,0,101,0,0,0,0,183268
18607,0,2,0,101,0,0,0,0,183390
18609,0,0,0,100,0,0,131072,0,183404
18610,0,0,0,100,0,0,16777216,0,183435
18611,0,50,0,101,0,0,0,0,180161
18615,0,1,0,15,0,0,65876,0,183509
18616,0,3,0,101,0,0,0,0,183514
18617,0,0,5000,75,0,0,65876,0,183516
18618,0,0,0,101,0,0,0,0,183543
18619,0,0,3000,101,0,0,20,0,183575
18620,0,0,0,101,0,0,0,0,183579
18624,0,99,0,101,0,0,0,0,183586
18628,0,7,0,101,0,0,0,0,183608
18629,0,99,0,101,0,0,0,0,183612
18632,0,1,0,101,0,0,0,0,183636
18636,0,1,0,101,0,0,0,0,183650
18638,0,15,0,101,0,0,0,0,183656
18649,0,0,0,100,0,0,20,0,183671
18650,0,3,0,101,0,0,0,0,183651
18651,0,0,0,50,0,0,20,0,183678
18652,0,1,0,101,0,0,0,0,183747
18653,0,5,0,101,0,0,0,0,183751
18654,0,0,0,100,0,0,16,0,183778
18656,0,0,0,100,0,0,69632,0,183782
18657,0,0,1000,101,0,0,4,0,183783
18658,0,0,0,100,1,0,16777216,0,183793
18660,0,50,0,101,0,0,0,0,182039
18661,0,20,0,101,0,0,0,0,183820
18662,0,99,0,101,0,0,0,0,183828
18664,0,1,0,101,0,0,2,0,183846
18665,0,100,0,101,0,0,0,0,183848
18666,0,99,0,101,0,0,0,0,183864
18667,0,0,0,100,0,0,4,0,183869
18668,0,3,0,101,0,0,0,0,183806
18669,0,10,0,101,0,0,0,0,183884
18670,0,10,0,101,0,0,0,0,183892
18671,0,5,0,101,0,0,0,0,183894
18672,0,10,0,101,0,0,0,0,183917
18673,0,0,20000,100,0,86,2446676,0,183775
18674,0,0,20000,100,0,86,2446676,0,183927
18676,0,0,10000,100,0,102,2446676,0,183932
18677,0,20,0,100,0,0,69652,0,183941
18678,0,0,10000,100,0,86,69652,0,183942
18679,0,0,1000,100,0,118,331776,0,183951
18681,0,100,0,101,0,0,0,0,183987
18682,0,10,0,101,0,0,0,0,179934
18685,0,5,0,101,0,0,0,0,184021
18686,0,0,1000,100,0,119,65536,0,184066
18687,0,0,0,100,0,0,139264,0,184073
18688,0,0,0,100,1,0,664232,0,184097
18691,0,3,0,101,0,0,0,0,184102
18692,0,5,0,101,0,0,0,0,184175
18693,0,3,0,101,0,0,0,0,184179
18694,0,0,0,100,0,0,0,0,184180
18696,0,5,0,101,0,0,0,0,184204
18697,0,0,0,101,0,0,4,0,184236
18699,0,20,0,101,0,0,0,0,184239
18700,0,9,0,101,0,0,0,0,184243
18701,0,0,1000,100,0,124,20,0,184249
18702,0,10,0,101,0,0,0,0,184252
18703,0,5,0,101,0,0,0,0,181359
18704,0,0,0,100,0,0,69652,0,184257
18705,0,30,0,101,0,0,0,0,184256
18706,0,0,11000,100,0,86,20,0,184291
18708,0,100,0,101,0,0,0,0,184300
18709,0,0,7000,100,0,0,663688,0,184304
18710,0,2,0,101,0,0,0,0,183816
18711,0,10,0,101,0,0,0,0,184355
18712,0,0,2000,100,0,0,20,0,184358
18713,0,20,0,101,0,0,0,0,184359
18714,0,0,0,101,0,0,0,0,184360
18715,0,0,500,100,0,0,5136,0,184361
18716,0,9,0,101,0,0,0,0,184357
18719,0,1,0,101,0,0,0,0,183217
18720,0,99,0,101,0,0,0,0,184460
18723,0,10,0,101,0,0,0,0,184469
18724,0,99,0,101,0,0,0,0,184478
18728,0,5,0,101,0,0,0,0,184392
18732,0,99,0,101,0,0,0,0,184551
18740,0,5,0,101,0,0,0,0,184615
18741,0,5,0,101,0,0,0,0,184621
18744,0,5,0,101,0,0,0,0,184639
18745,0,99,0,101,0,0,0,0,184652
18747,0,0,0,100,0,0,2114560,0,184670
18748,0,99,0,101,0,0,0,0,184681
18749,0,0,0,101,0,0,0,0,184707
18750,0,0,0,101,0,0,0,0,184709
18751,0,99,0,101,0,0,0,0,184721
18752,0,0,0,101,0,0,664232,0,178807
18753,0,30,0,101,0,0,0,0,184770
18755,0,0,0,100,0,0,87312,0,184783
18758,0,1,0,101,0,0,0,0,184835
18759,0,0,0,100,0,0,20,0,184846
18760,0,60,0,101,0,0,0,0,184847
18762,0,0,0,101,0,0,69648,0,184851
18763,0,99,0,101,0,0,0,0,184858
18764,0,99,0,101,0,0,0,0,184884
18765,0,99,0,101,0,0,0,0,184885
18767,0,5,0,101,0,0,0,0,184959
18768,0,0,0,101,0,0,69648,0,183823
18770,0,0,0,101,0,0,0,0,184969
18774,0,0,3000,100,0,0,4,0,184985
18775,0,20,0,101,0,0,0,0,184986
18776,0,0,0,101,0,0,2148182696,0,184998
18780,0,5,0,101,0,0,0,0,185017
18781,0,100,0,101,0,0,0,0,185038
18782,0,0,0,101,0,0,69648,0,183824
18783,0,0,0,101,0,0,69648,0,183825
18784,0,0,0,101,0,0,16777216,0,184449
18785,0,0,0,101,0,0,16777216,0,184450
18786,0,0,0,101,0,0,16777216,0,185074
18787,0,10,0,101,0,0,0,0,185080
18788,0,0,0,100,0,0,69648,0,183827
18789,0,0,0,100,0,0,2113536,0,184907
18790,0,0,0,100,0,0,16,0,184911
18791,0,3,0,101,0,0,0,0,185102
18793,0,0,0,100,0,0,327680,0,184915
18794,0,5,0,101,0,0,0,0,185104
18795,0,1,0,101,0,0,0,0,185152
18798,0,100,0,101,0,0,0,0,185189
18799,0,0,0,100,0,0,4,0,185190
18801,0,1,0,101,0,0,0,0,185197
18802,0,0,0,100,0,0,16384,0,184921
18803,0,3,0,0,0,0,0,0,185202
18805,0,0,0,100,0,0,87040,0,184923
18806,0,5,0,101,0,0,0,0,185229
18807,0,0,0,100,0,0,65536,0,184924
18808,0,0,0,100,0,0,4,0,184925
18809,0,0,0,100,0,0,4,0,184926
18810,0,10,0,101,0,0,0,0,185230
18811,0,100,0,101,0,0,0,0,185239
18813,0,0,0,100,0,0,2097152,0,184879
18814,0,0,0,0,0,0,666280,0,185245
18816,0,99,0,101,0,0,0,0,185275
18817,0,0,0,100,0,0,2113536,0,185258
18820,0,0,0,100,0,0,16384,0,184912
18823,0,0,0,100,0,0,16384,0,184909
18824,0,0,10000,10,0,0,2,0,185381
18825,17,5,3000,101,0,0,0,0,180000
18827,0,0,0,101,0,0,0,0,185395
18828,0,0,0,101,0,0,0,0,185397
18834,0,0,0,100,1,0,16384,0,185100
18840,0,20,0,101,0,0,0,0,185563
18841,0,4,0,101,0,0,0,0,185576
18842,0,0,0,101,0,0,16777216,0,185066
18843,0,0,0,101,0,0,16777216,0,185065
18848,0,10,0,101,0,0,0,0,185647
18857,0,0,0,50,0,0,69632,0,185677
18858,0,0,0,100,0,0,2148182696,0,185766
18859,0,0,0,20,0,0,64,0,185789
18861,0,0,0,100,0,0,4112,0,185799
18862,0,0,0,30,0,0,16,0,185800
18864,0,5,0,101,0,0,0,0,185826
18865,0,5,0,101,0,0,0,0,185853
18866,0,99,0,101,0,0,0,0,185822
18867,0,1,0,101,0,0,0,0,185864
18868,0,10,0,101,0,0,0,0,185868
18874,0,0,0,10,0,0,262144,0,185882
18875,0,0,0,10,0,0,262144,0,185883
18876,0,0,0,100,0,0,65536,0,185884
18878,0,99,0,101,0,0,0,0,186063
18879,0,0,0,101,0,0,0,0,185969
18880,0,0,0,101,0,0,0,0,184265
18881,0,99,0,101,0,0,0,0,186073
18882,0,4,0,101,0,0,0,0,186123
18883,0,0,0,101,0,0,664232,0,186133
18887,0,0,0,35,0,0,65536,0,186166
18888,0,0,0,25,0,0,65536,0,186167
18891,0,0,0,101,0,0,0,0,186181
18892,0,0,0,101,0,0,0,0,186199
18893,0,0,0,101,0,0,0,0,186200
18894,0,0,0,101,0,0,0,0,186201
18895,0,0,15000,30,0,0,664232,0,185783
18899,0,50,0,101,0,0,0,0,186244
18900,0,100,0,101,0,0,0,0,186245
18901,0,0,0,101,0,0,0,0,186260
18902,0,0,0,8,0,0,0,0,186285
18903,0,0,0,8,0,0,0,0,186288
18904,0,10,0,101,0,0,0,0,186312
18905,0,0,0,101,0,0,16384,0,186324
18906,0,0,0,101,0,0,16384,0,186329
18907,0,0,0,101,0,0,16384,0,186330
18908,0,0,0,101,1,0,2446608,0,186331
18909,0,10,0,101,0,0,0,0,186343
18911,0,1,0,101,0,0,0,0,186357
18912,0,40,0,101,0,0,0,0,186362
18914,0,3,0,101,0,0,0,0,186367
18915,0,1,0,101,0,0,0,0,186371
18916,0,5,0,101,0,0,0,0,186380
18917,0,5,0,101,0,0,0,0,186381
18918,0,100,0,101,0,0,0,0,186408
18919,0,0,0,101,0,0,2097152,0,186402
18920,0,5,0,101,0,0,0,0,186427
18922,0,0,0,100,0,0,16384,0,186440
18925,0,6,0,101,0,0,0,0,186478
18926,0,5,0,101,0,0,0,0,186481
18927,0,2,0,101,0,0,0,0,179753
18928,0,90,0,101,0,0,0,0,186500
18932,0,3,0,101,0,0,0,0,186542
18933,0,500,0,101,0,0,0,0,186544
18935,0,0,1000,30,0,0,4,0,186541
18937,0,2,0,101,0,0,0,0,179897
18938,0,0,0,100,1,0,16,0,186604
18939,0,10,0,101,0,0,0,0,186576
18940,0,5,0,101,0,0,0,0,186622
18941,0,5,0,101,0,0,0,0,186636
18945,0,99,0,101,0,0,0,0,186662
18947,0,9,0,101,0,0,0,0,182373
18948,0,0,1500,101,0,0,139944,0,186667
18949,0,0,0,100,0,0,139944,0,186682
18950,0,5,0,101,0,0,0,0,186688
18952,0,99,0,101,0,0,0,0,186694
18959,0,10,0,101,0,0,0,0,186729
18960,0,0,0,101,0,0,69648,0,186742
18963,0,20,0,101,0,0,0,0,186785
18964,0,0,0,101,0,0,69648,0,186788
18965,0,2,0,101,0,0,0,0,186814
18967,0,0,0,101,0,0,69972,0,186885
18968,0,20,0,101,0,0,0,0,186914
18969,0,10,0,101,0,0,0,0,186919
18970,0,99,0,101,0,0,0,0,186921
18972,0,0,2000,10,0,0,332116,0,186972
18974,0,0,0,105,0,0,332116,0,186987
18976,0,500,0,101,0,0,0,0,187027
18977,0,99,0,101,0,0,0,0,187047
18980,0,20,0,101,0,0,0,0,187088
18981,0,0,3000,10,0,0,65536,0,187079
18982,0,0,0,100,0,64,139944,0,187143
18984,0,0,10000,100,0,0,69972,0,187151
18985,0,0,3000,10,0,0,2114560,0,187155
18986,0,0,0,10,0,0,17408,0,187158
18988,0,0,0,100,0,0,2148147744,0,187213
18989,0,999,0,101,0,0,0,0,187216
18990,0,30,0,101,0,0,0,0,187204
18991,0,0,0,33,0,0,69636,0,187175
18993,0,0,2000,20,0,0,139944,0,187257
18994,0,0,0,100,1,0,131072,0,187273
19009,0,7,0,101,0,0,0,0,187344
19013,0,5,0,101,0,0,0,0,181831
19016,0,0,0,101,0,0,33554432,0,187410
19017,0,0,0,101,0,0,0,0,187420
19018,0,0,7000,100,0,0,663688,0,187422
19019,0,0,3000,8,0,0,2113536,0,187430
19020,0,0,0,100,0,64,69888,0,187435
19022,0,0,0,10,0,0,332096,0,187452
19023,0,0,0,100,0,0,2148182696,0,187464
19026,0,3,0,101,0,0,0,0,187565
19028,0,0,3000,10,0,0,2114560,0,187604
19029,0,0,0,100,0,0,332116,0,187619
19030,0,0,0,100,0,0,332116,0,187616
19031,0,0,0,100,0,0,332116,0,187620
