id,desc,desc_2,id_property_1,id_property_2,id_property_3,coeff_1,coeff_2,coeff_3,unk_20,unk_5,unk_6,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,scaling_type,unk_19,unk_15,req_player_level,max_scaling_level
3319,"Test Add Sockets Enchant","",0,0,0,0.000000,0.000000,0.000000,0,0,0,1,0,0,0,0,164,50,1,0,8,0,0,0,0,0,0,0
3320,"Test Skill Req Enchant","",0,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,164,50,1,0,4,0,0,0,0,0,0,0
3321,"+$k1 Armor","",0,0,0,0.000000,0.000000,0.000000,0,0,0,150,0,0,0,0,164,50,1,0,4,0,0,0,0,0,0,0
3322,"Frozen Rune Weapon","",50401,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0
3324,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3325,"+$k1 Stamina and +$k2 Agility","",7,3,0,0.140000,0.160000,0.000000,0,0,0,45,15,0,0,32,0,0,142,0,5,5,0,-1,0,0,0,80
3326,"+$k2 Attack Power and +$k1 Critical Strike","",32,38,0,0.100000,0.150000,0.000000,0,0,0,15,27,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,80
3327,"+$k1 Stamina and +$k2 Agility","",7,3,0,0.540000,0.220000,0.000000,0,0,0,55,22,0,0,33,0,0,105,0,5,5,0,-1,0,0,0,80
3328,"+$k2 Attack Power and +$k1 Critical Strike","",32,38,0,0.260000,0.150000,0.000000,0,0,0,22,37,0,0,1,0,0,105,0,5,5,0,-1,0,0,0,80
3329,"+$k1 Stamina","",7,0,0,0.180000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,142,0,5,0,0,-1,0,0,0,70
3330,"+$k1 Stamina","",7,0,0,0.180000,0.000000,0.000000,0,0,0,18,0,0,0,32,0,0,142,0,5,0,0,-1,0,0,0,70
3331,"+$k1 Stamina and +$k2 Agility","",7,3,0,0.250000,0.125000,0.000000,0,0,0,72,35,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,85
3332,"+$k2 Attack Power and +$k1 Critical Strike","",32,38,0,0.480000,0.350000,0.000000,0,0,0,36,50,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,80
3333,"QA Test Blank Purple Gem Enchant","",0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
3334,"Northrend Flight","",33153,28735,0,0.000000,0.000000,0.000000,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
3335,"+$k1 Agility","",3,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0
3336,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0
3337,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.000000,0.000000,0.000000,0,0,0,5,5,0,0,0,0,0,60,0,5,5,0,0,0,0,0,0
3338,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,5,5,0,0,0,0,0,60,0,5,5,0,0,0,0,0,0
3339,"+$k1 Intellect","",5,0,0,1.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,-5,0,0,0,70
3340,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0
3341,"Frozen Rune Weapon 2","",51385,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0
3342,"Frozen Rune Weapon 3","",51386,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0
3343,"Frozen Rune Weapon 4","",51387,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0
3344,"Frozen Rune Weapon 5","",51388,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,1,9,0,0,1,0,3,0,0,0,0,0,0,0
3351,"+$k1 Critical Strike","",32,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3352,"+$k1 Versatility","",40,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3353,"+$k1 Intellect","",5,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3354,"+$k1 Stamina","",7,0,0,0.750000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3355,"+$k1 Agility","",3,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3356,"+$k1 Attack Power","",38,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3357,"+$k1 Strength","",4,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3358,"+$k1 Dodge","",13,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3359,"+$k1 Parry","",14,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3360,"+$k1 Parry","",14,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3361,"+$k1 Block","",15,0,0,0.000000,0.000000,0.000000,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3362,"+$k1 Haste","",36,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
3364,"Empower Rune Weapon","",0,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,173,0,0,0,1,0,0,0,0,0,0,0,0,0
3366,"Rune of Lichbane","",56903,0,0,0.000000,0.000000,0.000000,0,0,0,100,0,0,25,1,960,1,1,0,1,0,0,0,0,0,0,0
3367,"Rune of Spellshattering","",53362,60209,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,161,1,960,1,1,0,3,3,0,0,0,0,0,0
3368,"Rune of the Fallen Crusader","",166441,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,160,1,960,1,1,0,3,0,0,0,0,0,0,0
3370,"Rune of Razorice","",50401,51714,281425,0.000000,0.000000,0.000000,0,0,0,100,100,0,1,1,960,1,1,0,1,1,3,0,0,0,0,0
3371,"+$k1 Strength","",4,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3374,"+$k1 Agility","",3,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3375,"+$k1 Agility","",3,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3376,"+$k1 Dodge","",13,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3377,"+$k1 Parry","",14,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3378,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3379,"+$k1 Haste","",36,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3380,"+$k1 Intellect","",5,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3381,"+$k1 Intellect","",5,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3382,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3383,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3384,"+$k1 Dodge","",13,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3385,"+$k1 PvP Resilience","",35,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3386,"+$k1 Haste","",36,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3387,"+$k1 Stamina","",7,0,0,1.000000,0.000000,0.000000,0,0,0,18,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3388,"+$k1 Versatility","",40,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3389,"+$k1 Versatility","",40,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3390,"+$k1 PvP Power","",57,0,0,1.000000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,80
3391,"+$k1 Critical Strike and +$k2 Stamina","",32,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3392,"+$k1 Strength and +$k2 Stamina","",4,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3393,"+$k1 Agility and +$k2 Stamina","",3,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3394,"+$k1 Intellect and +$k2 Stamina","",5,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3395,"+$k1 Agility and +$k2 Stamina","",3,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3396,"+$k1 Dodge and +$k2 Stamina","",13,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3397,"+$k1 Parry and +$k2 Stamina","",14,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3398,"+$k1 Haste and +$k2 Stamina","",36,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3399,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3400,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3401,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3402,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3403,"+$k1 Intellect and +$k2 PvP Power","",5,57,0,0.500000,0.500000,0.000000,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3404,"+$k1 Intellect and +$k2 Haste","",5,36,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3405,"+$k1 Strength and +$k2 Critical Strike","",4,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3406,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3407,"+$k1 Strength and +$k2 Dodge","",4,13,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3408,"+$k1 Strength and +$k2 PvP Resilience","",4,35,0,0.500000,0.500000,0.000000,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3409,"+$k1 Strength and +$k2 Haste","",4,36,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3410,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3411,"+$k1 Strength and +$k2 Critical Strike","",4,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3412,"+$k1 Agility and +$k2 PvP Resilience","",3,35,0,0.500000,0.500000,0.000000,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3413,"+$k1 Agility and +$k2 Haste","",3,36,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3414,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3415,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3416,"+$k1 Intellect and +$k2 PvP Resilience","",5,35,0,0.500000,0.500000,0.000000,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3417,"+$k1 Intellect and +$k2 Haste","",5,36,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3418,"+$k1 Dodge and +$k2 Parry","",13,14,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3419,"+$k1 Parry and +$k2 Dodge","",14,13,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3420,"+$k1 Haste and +$k2 Critical Strike","",36,32,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3421,"+$k1 Haste and +$k2 Dodge","",36,13,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3422,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3423,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3424,"+$k1 Agility and +$k2 PvP Resilience","",3,35,0,0.500000,0.500000,0.000000,0,0,0,6,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3426,"+$k1 Agility and +$k2 Haste","",3,36,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3427,"+$k1 Intellect and +$k2 Stamina","",5,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3428,"+$k1 Critical Strike and +$k2 Stamina","",32,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3429,"+$k1 Critical Strike and +$k2 Dodge","",32,13,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3430,"+$k1 Dodge and +$k2 Stamina","",13,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3431,"+$k1 PvP Resilience and +$k2 Stamina","",35,7,0,0.500000,0.500000,0.000000,0,0,0,6,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3432,"+$k1 Haste and +$k2 Stamina","",36,7,0,0.500000,0.500000,0.000000,0,0,0,12,9,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3433,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3434,"+$k1 Critical Strike and +$k2 Versatility","",32,40,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3435,"+$k1 Critical Strike and +$k2 Haste","",32,36,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3436,"+$k1 PvP Resilience and +$k2 Versatility","",35,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3437,"+$k1 Haste and +$k2 Versatility","",36,40,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3438,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3439,"+$k1 Critical Strike and +$k2 Versatility","",32,40,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3440,"+$k1 Critical Strike and +$k2 Haste","",32,36,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3441,"+$k1 PvP Resilience and +$k2 Versatility","",35,40,0,0.500000,0.500000,0.000000,0,0,0,6,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3442,"+$k1 Haste and +$k2 Versatility","",36,40,0,0.500000,0.500000,0.000000,0,0,0,12,12,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3443,"+$k1 Critical Strike and +$k2 PvP Power","",32,57,0,0.500000,0.500000,0.000000,0,0,0,12,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3444,"+$k1 Critical Strike and +$k2 PvP Power","",32,57,0,0.500000,0.500000,0.000000,0,0,0,12,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3445,"+$k1 Haste and +$k2 PvP Power","",36,57,0,0.500000,0.500000,0.000000,0,0,0,12,6,0,0,32,0,0,60,0,5,5,0,-3,0,0,0,80
3446,"+$k1 Strength","",4,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3447,"+$k1 Agility","",3,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3448,"+$k1 Intellect","",5,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3449,"+$k1 Agility","",3,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3450,"+$k1 Dodge","",13,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3451,"+$k1 Parry","",14,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3452,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3453,"+$k1 Haste","",36,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3454,"+$k1 Stamina","",7,0,0,1.000000,0.000000,0.000000,0,0,0,24,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3455,"+$k1 Versatility","",40,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3456,"+$k1 Versatility","",40,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3457,"+$k1 PvP Power","",57,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3458,"+$k1 Intellect","",5,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3459,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3460,"+$k1 Critical Strike","",32,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3461,"+$k1 Dodge","",13,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3462,"+$k1 PvP Resilience","",35,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3463,"+$k1 Haste","",36,0,0,1.000000,0.000000,0.000000,0,0,0,32,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,80
3464,"+$k1 Strength and +$k2 Stamina","",4,7,0,0.500000,0.500000,0.000000,0,0,0,8,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3465,"+$k1 Agility and +$k2 Stamina","",3,7,0,0.500000,0.500000,0.000000,0,0,0,8,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3466,"+$k1 Intellect and +$k2 Stamina","",5,7,0,0.500000,0.500000,0.000000,0,0,0,8,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3467,"+$k1 Agility and +$k2 Stamina","",3,7,0,0.500000,0.500000,0.000000,0,0,0,8,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3468,"+$k1 Dodge and +$k2 Stamina","",13,7,0,0.500000,0.500000,0.000000,0,0,0,16,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3469,"+$k1 Parry and +$k2 Stamina","",14,7,0,0.500000,0.500000,0.000000,0,0,0,16,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3470,"+$k1 Critical Strike and +$k2 Stamina","",32,7,0,0.500000,0.500000,0.000000,0,0,0,16,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3471,"+$k1 Haste and +$k2 Stamina","",36,7,0,0.500000,0.500000,0.000000,0,0,0,16,12,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3472,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3473,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3474,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3475,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3476,"+$k1 Intellect and +$k2 PvP Power","",5,57,0,0.500000,0.500000,0.000000,0,0,0,8,8,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3477,"+$k1 Strength and +$k2 Critical Strike","",4,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3478,"+$k1 Strength and +$k2 Critical Strike","",4,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3479,"+$k1 Strength and +$k2 Dodge","",4,13,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3480,"+$k1 Strength and +$k2 PvP Resilience","",4,35,0,0.500000,0.500000,0.000000,0,0,0,8,8,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3481,"+$k1 Strength and +$k2 Haste","",4,36,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3482,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3483,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3484,"+$k1 Agility and +$k2 PvP Resilience","",3,35,0,0.500000,0.500000,0.000000,0,0,0,8,8,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3485,"+$k1 Agility and +$k2 Haste","",3,36,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3486,"+$k1 Intellect and +$k2 Haste","",5,36,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3487,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3488,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3489,"+$k1 Intellect and +$k2 PvP Resilience","",5,35,0,0.500000,0.500000,0.000000,0,0,0,8,8,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3490,"+$k1 Intellect and +$k2 Haste","",5,36,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3491,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3492,"+$k1 Agility and +$k2 Critical Strike","",3,32,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3493,"+$k1 Agility and +$k2 PvP Resilience","",3,35,0,0.500000,0.500000,0.000000,0,0,0,8,8,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3494,"+$k1 Agility and +$k2 Haste","",3,36,0,0.500000,0.500000,0.000000,0,0,0,8,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3495,"+$k1 Dodge and +$k2 Parry","",13,14,0,0.500000,0.500000,0.000000,0,0,0,16,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3496,"+$k1 Parry and +$k2 Dodge","",14,13,0,0.500000,0.500000,0.000000,0,0,0,16,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
3497,"+$k1 Haste and +$k2 Critical Strike","",36,32,0,0.500000,0.500000,0.000000,0,0,0,16,16,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,80
