id,unk_1,category_cooldown,cooldown,gcd_cooldown,id_parent
19451,0,3000,0,0,171180
19452,0,3000,0,0,163710
19453,0,6000,0,0,171189
19454,0,0,0,1500,171204
19455,0,0,0,1500,171222
19456,0,10000,15000,0,171233
19457,0,6000,0,0,171236
19458,0,6000,0,0,171239
19459,0,0,300000,1500,171245
19460,0,0,120000,1500,171247
19461,0,0,300000,1500,171249
19462,0,0,300000,1500,171250
19463,0,0,1500,0,171252
19469,0,6000,0,0,171331
19470,0,0,600000,0,170097
19471,0,0,600000,0,170108
19472,0,4000,0,0,171342
19473,0,6000,0,0,171343
19474,0,4000,0,0,171355
19476,0,11000,0,0,171405
19477,0,4000,0,0,171056
19478,0,0,5000,0,171432
19480,0,4000,0,0,171444
19481,0,6000,0,0,171459
19484,0,0,0,1500,171500
19485,0,0,1000,1000,171513
19486,0,300000,0,0,171549
19487,0,0,0,1500,171552
19488,0,0,1500,0,171555
19489,0,0,1500,0,171556
19490,0,0,1500,0,171557
19494,0,60000,0,1000,171571
19495,0,0,0,1500,171607
19497,0,1000,0,0,171391
19498,0,1000,0,0,171690
19499,0,4000,0,0,168350
19501,0,0,0,1500,171758
19504,0,300000,0,0,171760
19509,0,3000,0,0,171799
19510,0,0,0,1500,171805
19511,0,0,0,1500,171807
19513,0,0,0,1500,171852
19514,0,2000,0,0,171859
19515,0,0,1000,0,171867
19516,0,2000,0,0,171873
19517,0,0,10000,0,171874
19518,0,0,1000,0,171875
19524,0,5000,0,0,171890
19525,0,3000,0,0,171892
19528,0,0,0,1500,171912
19529,0,0,0,1500,171915
19531,0,0,15000,0,171917
19534,0,3000,0,0,171928
19535,0,3000,0,0,171946
19536,0,0,1500,1500,171950
19540,0,2000,0,0,172005
19541,0,2000,0,0,172014
19545,0,3000,0,0,172042
19546,0,3000,0,0,172046
19547,0,60000,0,0,172052
19548,0,60000,0,0,172047
19549,0,60000,0,0,172049
19550,0,60000,0,0,172053
19551,0,60000,0,0,172027
19552,0,3000,0,0,172060
19554,0,6000,0,0,172108
19555,0,6000,0,0,172112
19556,0,3000,0,0,172071
19560,0,0,1500,0,172141
19562,0,5000,0,0,172161
19563,0,1000,1000,0,172324
19564,0,0,0,1500,172328
19565,0,0,0,3000,172349
19566,0,0,0,3000,172351
19567,0,0,2000,0,172367
19569,0,0,30000,0,172497
19570,0,0,0,1500,172500
19571,0,0,0,1500,172538
19572,0,0,300000,1500,172548
19573,0,0,15000,0,168885
19577,0,3000,0,1500,172606
19578,0,1000,0,1500,172057
19579,0,1500,0,1500,172602
19580,0,1500,0,1500,172603
19581,0,10000,0,0,172593
19582,0,2000,0,0,172619
19583,0,2000,0,0,172623
19584,0,0,0,1500,172632
19585,0,1000,0,0,172635
19586,0,2000,0,0,172640
19588,0,2000,0,0,172657
19591,0,0,6000,0,172680
19592,0,3000,0,1500,172683
19596,0,10000,0,0,172690
19597,0,0,0,1500,172695
19598,0,0,0,5000,172714
19599,0,0,0,1500,172717
19600,0,0,1000,1000,166357
19601,0,0,1000,1000,166353
19602,0,0,1000,1000,166354
19603,0,0,1000,1000,166361
19604,0,0,1000,1000,166352
19606,0,2000,0,1500,172734
19607,0,8000,0,1500,172732
19608,0,0,60000,0,164363
19609,0,0,60000,1000,172738
19610,0,0,6000,0,172742
19611,0,2000,0,0,172744
19618,0,0,120000,0,172775
19623,0,2000,0,0,172788
19632,0,0,0,1500,172880
19634,0,60000,0,0,172674
19635,0,0,10000,0,172890
19636,0,0,0,1500,172891
19637,0,0,10000,0,172892
19639,0,0,10000,0,172933
19640,0,0,2000,2000,172930
19641,0,0,2000,2000,167443
19642,0,1000,0,0,172949
19643,0,0,2000,2000,172954
19644,0,0,2000,2000,167493
19645,0,0,6000,0,172962
19646,0,0,12000,0,172965
19649,0,0,10000,0,166489
19651,0,0,7500,0,172979
19652,0,0,9000,0,172981
19653,0,0,2000,2000,172985
19654,0,0,60000,0,172986
19655,0,0,40000,0,172987
19656,0,0,2000,2000,167489
19658,0,0,2000,2000,172991
19660,0,0,2000,2000,167475
19662,0,0,0,1500,172998
19663,0,0,1500,0,173000
19665,0,0,16000,0,173009
19667,0,0,6000,0,173021
19669,0,0,180000,0,173027
19670,0,0,7000,0,172887
19671,0,0,45000,0,172884
19672,0,0,6000,0,172870
19673,0,0,30000,0,172865
19674,0,0,6000,0,172851
19675,0,0,30000,0,173040
19676,0,0,40000,0,173044
19678,0,0,10000,0,173047
19679,0,0,15000,0,173054
19680,0,0,20000,0,173061
19681,0,0,30000,0,173076
19682,0,0,12000,0,173077
19683,0,0,20000,0,173078
19684,0,0,8000,0,173085
19685,0,0,36000,0,173086
19686,0,0,8000,0,173087
19687,0,0,6000,0,173088
19689,0,0,40000,0,173089
19690,0,0,6000,0,173090
19692,0,0,10000,0,173094
19693,0,0,24000,0,173096
19694,0,0,30000,0,173097
19695,0,0,60000,0,173098
19696,0,0,80000,0,173099
19698,0,0,16000,0,173103
19699,0,0,8000,0,173104
19700,0,0,90000,0,173106
19701,0,0,24000,0,173107
19702,0,3000,0,0,173075
19703,0,1000,0,0,173042
19709,0,0,24000,0,173093
19710,0,0,20000,0,173121
19711,0,0,20000,0,173127
19712,0,10000,0,0,173147
19713,0,0,20000,0,173153
19714,0,0,48000,0,173156
19716,0,0,120000,0,173160
19717,0,0,45000,0,173164
19718,0,0,10000,0,173167
19720,0,0,30000,0,173189
19723,0,6000,0,0,173207
19724,0,6000,0,0,173212
19725,0,3000,0,0,173217
19726,0,10000,0,0,173175
19727,0,10000,0,0,173177
19728,0,1000,0,0,173238
19729,0,1500,0,0,173246
19731,0,60000,60000,0,173266
19732,0,0,60000,0,173312
19733,0,0,6000,0,173313
19734,0,0,24000,0,173315
19735,0,0,10000,0,173320
19737,0,0,45000,0,173330
19738,0,5000,0,0,173334
19739,0,5000,0,0,173273
19740,0,0,15000,0,173335
19742,0,0,6000,0,173338
19744,0,0,24000,0,173342
19746,0,0,15000,0,173343
19747,0,0,900000,0,170398
19748,0,0,0,1500,173359
19749,0,3000,0,0,173363
19751,0,0,24000,0,173377
19753,0,0,10000,0,173379
19755,0,0,12000,0,173400
19756,0,0,15000,0,173406
19757,0,0,24000,0,173411
19758,0,3000,0,0,173421
19759,0,0,0,1000,173458
19762,0,5000,0,0,154135
19765,0,0,3000,0,173509
19766,0,0,30000,0,173512
19767,0,0,24000,0,173133
19768,0,0,30000,0,173515
19771,0,0,60000,0,173521
19773,0,0,10000,0,173527
19774,0,0,30000,0,173505
19775,0,0,0,1500,173532
19776,0,0,0,1500,173542
19777,0,0,0,1500,173543
19778,0,0,0,1500,173544
19780,0,0,0,1500,173547
19781,0,15000,0,0,159113
19782,0,0,30000,0,173552
19783,0,0,30000,0,173555
19784,0,0,30000,0,173558
19785,0,0,60000,0,173559
19786,0,0,12000,0,173561
19788,0,0,55000,0,173565
19792,0,0,20000,0,173571
19794,0,0,20000,0,173566
19795,0,0,0,1500,173641
19796,0,0,0,1000,173642
19797,0,0,0,1500,173644
19798,0,0,300000,1500,173678
19799,0,0,60000,0,173562
19800,0,0,60000,0,173685
19803,0,3000,0,0,173684
19804,0,5000,0,0,173754
19805,0,0,36000,0,173766
19806,0,0,8000,0,173805
19807,0,0,0,1500,173850
19808,0,6000,0,0,173861
19809,0,0,0,1500,173865
19810,0,7000,0,0,166722
19811,0,0,40000,0,173866
19812,0,20000,0,0,173870
19813,0,0,8000,0,173877
19814,0,9000,0,0,173878
19815,0,0,60000,0,173886
19816,0,0,6000,0,173892
19817,0,0,20000,0,173898
19818,0,0,604800000,0,173910
19819,0,0,500,0,921
19820,0,5000,0,0,173927
19821,0,12000,0,0,173922
19822,0,0,0,5000,173940
19823,0,3000,0,0,173947
19825,0,3000,0,0,174011
19826,0,3000,0,0,174016
19827,0,0,0,1500,152118
19829,0,5000,0,0,174107
19830,0,3000,0,0,174038
19831,0,0,2000,0,174121
19832,0,3000,0,0,174151
19833,0,3000,0,0,174268
19834,0,5000,0,0,174461
19835,0,5000,0,0,174462
19836,0,5000,0,0,174465
19837,0,3000,0,0,174460
19838,0,5000,0,0,174458
19839,0,3000,0,0,174463
19840,0,5000,0,0,174482
19841,0,2000,0,0,174489
19842,0,2000,0,0,174487
19843,0,0,10000,0,174492
19844,0,0,24000,0,174493
19845,0,5000,24000,5000,174496
19847,0,10000,0,1000,174503
19848,0,3000,0,0,174509
19849,0,0,250,0,174524
19850,0,0,250,0,174528
19855,0,0,5000,0,174569
19856,0,5000,0,0,174523
19857,0,3000,0,0,174534
19858,0,12000,0,0,174565
19859,0,0,12000,0,174590
19862,0,0,0,1500,1715
19863,0,5000,0,0,174632
19864,0,20000,0,0,169390
19867,0,3000,0,0,174721
19868,0,3000,0,0,174729
19869,0,3000,0,0,174730
19870,0,9000,0,0,173822
19871,0,7000,0,0,173884
19872,0,0,1500,0,171772
19873,0,6000,0,0,174756
19876,0,5000,0,0,174770
19878,0,30000,30000,0,155179
19881,0,0,250,0,174841
19882,0,6000,0,0,174843
19883,0,0,35000,1500,174845
19884,0,6000,0,0,174855
19885,0,6000,0,0,174860
19886,0,6000,0,0,174872
19887,0,6000,0,0,174880
19888,0,0,300000,1500,174884
19889,0,1000,6000,1500,159558
19893,0,3000,0,0,174891
19894,0,3000,0,0,174895
19895,0,3000,0,0,174896
19897,0,0,0,5000,174936
19899,0,0,10000,1500,175005
19900,0,0,1000,0,175011
19901,0,0,0,1000,175014
19902,0,0,30000,0,175032
19903,0,3000,0,0,164985
19904,0,11000,0,0,175031
19905,0,0,0,1500,175058
19906,0,4000,0,0,160943
19909,0,4000,0,0,175140
19910,0,2000,0,0,175147
19911,0,3000,0,0,175162
19912,0,3000,0,0,175163
19913,0,20000,0,0,175167
19914,0,5000,0,0,175175
19915,0,3000,0,0,175190
19916,0,7000,0,0,164878
19917,0,3000,0,0,166605
19921,0,3000,0,0,175209
19922,8,0,0,0,163011
19923,0,9000,0,0,175272
19924,0,3000,0,0,175279
19925,0,2000,0,0,175270
19926,0,0,0,1500,175291
19929,0,0,0,1500,175314
19930,0,3000,0,0,175315
19931,0,9000,0,0,175283
19933,0,3000,0,0,175335
19934,0,7000,0,0,175302
19935,0,3000,0,0,175309
19936,0,7000,0,0,175347
19937,0,5000,0,0,175362
19938,0,0,0,1500,175365
19939,0,0,8000,0,175366
19940,0,5000,0,0,175373
19941,0,0,90000,0,175395
19942,0,3000,0,0,175400
19943,0,9000,0,0,175402
19944,0,6000,0,0,173365
19945,0,3000,0,0,175428
19946,0,3000,0,0,175438
19947,0,6000,0,0,166748
19949,0,0,0,1500,175442
19950,0,5000,0,0,175483
19951,0,5000,0,0,175486
19952,0,10000,0,0,175475
19953,0,0,120000,1500,175498
19954,0,0,0,1500,175499
19955,0,0,0,1500,175509
19957,0,0,120000,1500,175516
19958,0,10000,0,0,175520
19959,0,0,60000,1500,175522
19960,0,0,60000,1500,175527
19961,0,0,1500,0,175534
19962,0,0,1000,0,175582
19963,0,3000,0,0,175601
19964,0,9000,0,0,175598
19965,0,0,0,1500,175604
19966,0,0,0,1500,175608
19967,0,3000,0,0,175607
19968,0,7000,0,0,175610
19969,0,4000,0,0,175625
19970,0,3000,0,0,175636
19971,0,9000,0,0,175645
19972,0,9000,0,0,175650
19973,0,3000,0,0,175648
19974,0,9000,0,0,175653
19975,0,3000,0,0,175665
19978,0,0,0,1500,175682
19980,0,9000,0,0,175685
19981,0,0,0,1500,175686
19984,0,9000,0,0,175690
19987,0,0,0,1500,175697
19994,0,8000,0,0,150661
19995,0,0,0,1500,174197
19997,0,0,120000,0,175540
19998,0,0,120000,0,175546
19999,0,0,120000,0,175547
20000,0,0,120000,0,175548
20001,0,0,300000,0,175549
20002,0,0,120000,1500,175550
20003,0,0,120000,0,175551
20004,0,0,0,1500,174535
20005,0,0,0,1500,174552
20006,0,0,0,1500,174556
20007,0,0,0,1500,174559
20008,0,3000,0,0,175747
20009,0,2000,0,0,175751
20010,0,0,1000,1000,175767
20012,0,5000,0,0,175769
20013,0,180000,0,0,175771
20014,0,5000,0,0,175788
20015,0,6000,0,0,175809
20016,0,4000,0,0,175815
20017,0,3000,0,0,175816
20018,0,60000,0,0,175817
20019,0,3000,30000,0,175820
20020,0,600000,0,0,175833
20021,0,0,3000,0,175836
20022,0,1000,0,0,175844
20023,0,0,0,1500,175847
20024,0,5000,0,0,175871
20025,0,3000,0,0,175781
20026,0,1000,0,0,175880
20027,0,0,300000,0,175890
20028,0,5000,0,0,174969
20029,0,5000,0,0,175059
20030,0,5000,0,0,175892
20031,0,0,300000,0,175893
20032,0,0,300000,0,175900
20033,0,0,300000,0,175901
20034,0,0,300000,0,175906
20035,0,4000,0,0,175909
20036,0,0,300000,0,175921
20037,0,0,300000,0,175925
20039,0,4000,0,0,175928
20040,0,5000,0,0,175935
20041,0,5000,0,0,175936
20042,0,6000,0,0,175940
20043,0,5000,0,0,175964
20044,0,0,300000,1500,175984
20046,0,12000,0,0,175979
20047,0,4000,0,0,176001
20051,0,0,30000,1500,176022
20052,0,20000,0,1000,176050
20053,0,0,5000,0,172068
20057,0,1000,0,0,176058
20058,0,0,5000,0,176060
20059,0,0,0,1000,176066
20060,0,3000,0,0,176079
20061,0,0,0,1000,176086
20062,0,1000,0,0,176087
20063,0,1000,0,0,176089
20064,0,1000,0,0,176090
20065,0,60000,0,0,176091
20068,0,1000,1000,0,176105
20069,0,1000,0,0,176107
20070,0,1000,0,0,176108
20071,0,1000,0,0,176109
20072,0,0,60000,0,176114
20073,0,10000,0,0,176120
20074,0,4000,0,0,176092
20075,0,0,0,1500,176143
20076,0,3000,0,0,176157
20077,0,0,0,1000,176163
20078,0,0,0,1000,176165
20079,0,3000,0,0,176185
20080,0,0,5000,0,176199
20081,0,0,5000,0,176202
20082,0,0,5000,0,176203
20083,0,0,5000,0,176205
20084,0,0,5000,0,176206
20085,0,0,5000,0,176209
20086,0,0,600000,0,176212
20087,0,0,600000,0,175955
20088,0,500,0,0,176227
20089,0,500,0,0,176236
20090,0,500,0,0,176238
20091,0,0,0,1500,176242
20092,0,0,60000,1500,176244
20093,0,0,60000,1500,176246
20094,0,0,0,1500,176248
20095,0,6000,0,0,176237
20096,0,5000,0,0,176229
20097,0,500,0,0,176255
20098,0,500,0,0,176256
20099,0,500,0,0,176257
20100,0,0,0,1500,176258
20101,0,3000,0,0,176261
20103,0,500,0,0,176263
20107,0,3000,0,0,176301
20108,0,2000,0,0,176280
20109,0,2000,2000,0,153932
20110,0,2000,2000,0,153934
20111,0,2000,2000,0,153928
20112,0,2000,2000,0,153970
20113,0,3000,0,0,176309
20114,0,6000,0,0,176340
20115,0,2000,0,0,176350
20116,0,3000,0,0,176410
20117,0,1500,0,0,176439
20118,0,5000,0,0,176444
20119,0,1500,0,0,176459
20121,0,1500,0,0,176464
20123,0,3000,0,0,176507
20125,0,10000,0,0,176512
20126,0,9000,0,0,176511
20127,0,4000,0,0,176526
20128,0,4000,0,0,175922
20129,0,3000,0,0,175956
20132,0,0,3000,0,176549
20133,0,0,3000,0,170378
20134,0,8000,0,1500,176560
20135,0,3000,0,0,176556
20136,0,6000,0,0,176570
20138,0,0,14000,0,173170
20139,0,4000,0,0,176504
20140,0,5000,0,0,176600
20142,0,8000,0,0,176604
20144,0,0,5000,0,167748
20145,0,0,5000,0,167749
20146,0,3000,0,0,176634
20147,0,1500,0,0,176642
20148,0,1500,0,0,176646
20149,0,1500,0,0,176647
20150,0,30000,0,0,176659
20151,0,0,0,1000,176632
20152,0,6000,0,0,176616
20153,0,6000,0,0,176617
20154,0,3000,0,0,176629
20155,0,0,0,1500,176670
20156,0,3000,0,0,176671
20157,0,6000,0,0,176676
20158,0,1500,0,0,176684
20159,0,4000,0,1500,176691
20160,0,3000,0,0,176696
20161,0,0,0,1500,176701
20162,0,5000,0,0,176707
20163,0,0,0,1500,176724
20164,0,5000,0,0,176727
20165,0,0,0,1000,176730
20166,0,0,0,1500,176766
20168,0,6000,0,0,176852
20169,0,1200000,0,1500,171253
20170,0,0,0,1500,176905
20171,0,3000,0,0,176931
20172,0,5000,0,0,176773
20173,0,10000,0,0,176866
20174,0,6000,0,0,154261
20175,0,6000,0,0,154218
20176,0,6000,0,0,157789
20177,0,6000,0,0,157797
20178,0,5000,0,0,177065
20179,0,3000,0,0,177066
20180,0,0,0,1000,177092
20181,0,5000,0,0,177095
20182,0,0,0,1000,177113
20183,0,0,0,1500,177114
20184,0,5000,0,0,177115
20185,0,0,0,1000,177117
20186,0,0,0,1500,177119
20187,0,500,0,0,177130
20191,0,500,0,0,177137
20194,0,0,0,1500,177152
20195,0,15000,40000,0,177155
20196,0,5000,0,0,177157
20197,0,0,0,1500,177165
20198,0,3000,0,1500,177168
20199,0,0,1800000,0,177192
20200,0,0,0,1500,177203
20201,0,0,0,1500,177204
20202,0,0,1800000,0,177207
20203,0,0,0,1500,177212
20205,0,0,0,1500,177215
20206,0,0,0,1500,177216
20207,0,0,0,1500,177217
20208,0,0,0,1500,177218
20209,0,0,0,1500,177219
20210,0,0,0,1500,177220
20211,0,0,0,1500,177221
20212,0,0,0,1500,177222
20213,0,0,0,1500,177223
20214,0,0,0,1500,177224
20215,0,0,0,1500,177225
20216,0,0,0,1500,177226
20217,0,0,0,1500,177227
20218,0,0,0,1500,177228
20219,0,0,0,1500,177229
20220,0,0,0,1500,177230
20221,0,0,0,1500,177231
20222,0,0,0,1500,177232
20223,0,0,0,1500,177233
20224,0,0,0,1500,177234
20225,0,0,0,1500,177235
20226,0,0,0,1500,177236
20227,0,0,0,1500,177237
20228,0,0,0,1500,177238
20229,0,0,0,1500,177239
20230,0,0,0,1500,177240
20231,0,0,0,1500,177241
20232,0,0,0,1500,177242
20233,0,0,0,1500,177243
20234,0,0,0,1500,177244
20237,0,0,14000,0,177286
20239,0,0,0,1500,177288
20240,0,0,3000,0,177291
20241,0,0,20000,0,177292
20242,0,0,60000,0,177293
20244,0,3000,0,0,177340
20246,0,0,0,1000,177381
20247,0,6000,0,0,159219
20249,0,0,0,1500,177402
20250,0,7000,0,0,177411
20251,0,7000,0,0,177412
20252,0,7000,0,0,177413
20253,0,4000,0,0,177414
20254,0,3000,0,0,177415
20255,0,0,0,1000,177422
20256,0,0,0,1000,177423
20257,0,0,0,1500,177429
20259,0,2000,0,0,155307
20260,0,2000,0,0,155306
20261,0,2000,0,0,177453
20262,0,10000,0,0,177454
20263,0,0,4000,0,163637
20264,0,0,0,1500,177465
20265,0,2000,0,0,177346
20266,0,5000,0,1500,177473
20269,0,5000,0,0,177148
20270,0,3000,0,1500,177147
20273,0,0,0,1500,177566
20275,0,5000,0,0,160288
20276,0,5000,0,0,160303
20277,0,5000,0,0,152953
20278,0,5000,0,0,158047
20279,0,5000,0,0,156515
20281,0,0,10000,0,175513
20282,0,4000,0,0,177582
20283,0,0,10000,1500,177584
20284,0,0,0,1500,177586
20285,0,8000,0,0,177591
20286,0,3000,0,0,177575
20287,0,3000,0,0,177600
20288,0,1000,0,0,177632
20289,0,5000,0,0,176126
20290,0,5000,0,0,156301
20295,0,4000,0,0,177696
20297,0,1500,0,0,164302
20298,0,0,1000,0,173793
20303,0,0,0,1500,177766
20306,0,5000,0,0,161049
20307,0,0,5000,0,177782
20308,0,0,5000,0,177783
20309,0,0,60000,0,175093
20310,0,0,60000,0,175094
20311,0,1000,0,0,177784
20312,0,50000,0,0,177773
20316,0,0,1000,0,177839
20318,0,0,1000,0,168834
20320,0,0,6000,0,177883
20321,0,0,60000,0,177884
20322,0,3000,0,0,177891
20323,0,5000,0,0,177854
20324,0,5000,0,0,177909
20326,0,60000,0,0,177946
20327,0,5000,0,0,177949
20328,0,5000,0,0,177951
20329,0,0,60000,1500,168339
20334,0,0,0,1500,178009
20335,0,0,0,1500,178010
20339,0,0,1000,0,176906
20340,0,0,1000,0,177068
20343,0,8000,0,0,176628
20344,0,0,0,1000,178052
20345,0,0,2000,1000,178053
20346,0,0,10000,1000,178054
20347,0,0,90000,1000,178055
20348,0,0,30000,1000,178056
20349,0,0,120000,1000,178058
20350,0,0,0,1500,178059
20351,0,6000,0,0,178060
20352,0,0,0,1500,178063
20353,0,0,0,1500,178064
20354,0,0,40000,1500,178072
20355,0,0,1000,0,171487
20356,0,0,10000,0,172338
20357,0,0,25000,0,172345
20358,0,0,0,1500,178076
20359,0,4000,0,0,178091
20360,0,3000,0,0,178118
20365,0,3000,0,0,178176
20366,0,0,300000,0,178207
20369,0,0,500,0,165223
20370,0,0,1000,0,163322
20371,0,1000,0,0,177054
20372,0,25000,0,0,154671
20373,0,0,0,1500,178277
20374,0,6000,0,0,176859
20375,0,0,0,1500,174133
20376,0,0,0,1500,174145
20377,0,0,0,1500,174146
20378,0,0,0,1500,174147
20380,0,0,0,1500,174393
20381,0,0,0,1500,174395
20382,0,0,0,1500,174396
20383,0,0,0,1500,176260
20384,0,5000,0,0,154049
20385,0,0,10000,0,168819
20386,0,0,0,1500,178338
20387,0,0,0,1500,178341
20388,0,0,0,1500,178342
20389,0,0,25000,1000,178345
20390,0,0,60000,0,178365
20391,0,0,60000,0,178366
20396,0,0,10000,0,173109
20397,0,0,11000,0,178393
20398,0,10000,0,0,178412
20402,0,0,0,1500,178442
20403,0,1000,0,0,169081
20406,0,10000,0,0,161577
20407,0,10000,0,0,161975
20408,0,10000,0,0,161979
20409,0,20000,0,0,162073
20410,0,0,10000,0,170105
20411,0,1500,0,0,178495
20412,0,1500,0,0,178496
20413,0,1000,0,0,177043
20414,0,1000,0,0,177045
20417,0,0,1000,1000,178508
20419,0,0,60000,0,178531
20420,0,0,60000,0,178533
20421,0,0,1000,0,178541
20422,0,0,1000,0,178542
20423,0,0,1000,0,178492
20424,0,0,1000,0,178491
20425,0,0,1000,0,178490
20426,0,0,1000,0,178544
20427,0,5000,0,0,178553
20430,0,2000,0,0,178607
20431,0,5000,0,0,165876
20433,0,5000,0,0,178644
20434,0,0,10000,0,172877
20436,0,0,1500,0,178660
20437,0,1500,1500,1500,178671
20438,0,3000,0,0,169935
20439,0,0,0,1500,178680
20440,0,0,1500,0,178688
20441,0,0,1500,0,178692
20442,0,0,30000,1000,178716
20443,0,0,30000,1000,178729
20445,0,0,60000,1000,178734
20449,0,0,0,1500,169744
20453,0,5000,0,0,178775
20457,0,0,0,1500,178795
20458,0,5000,0,1500,178797
20459,0,0,0,1500,178798
20460,0,25000,0,0,163180
20463,0,3000,0,0,178820
20464,0,10000,0,0,162350
20465,0,20000,0,0,178120
20466,0,0,100,0,178848
20467,0,0,100,0,178850
20468,0,0,100,0,178852
20472,0,1000,0,0,176513
20473,0,0,100,0,178867
20474,0,0,1500,0,178119
20484,0,0,3000,1500,178918
20486,0,3000,8000,0,178920
20492,0,8000,0,0,157041
20493,0,8000,0,0,157001
20496,0,0,8000,1500,178947
20497,0,0,5000,1500,178948
20498,0,0,5000,1500,178949
20499,0,0,5000,1500,178950
20500,0,0,20000,1500,178951
20501,0,0,0,1500,178952
20502,0,0,10000,1500,178955
20503,0,0,10000,0,178901
20504,0,0,0,20000,169088
20505,0,0,0,20000,169151
20507,0,0,5000,0,160882
20508,0,0,2000,0,178990
20525,0,10000,0,0,167071
20526,0,0,60000,1500,179057
20529,0,10000,0,0,179062
20532,0,5000,0,0,153315
20533,0,0,1000,0,178786
20534,0,0,1500,0,168990
20535,0,0,0,1500,179095
20539,0,0,0,1500,179160
20541,0,2000,0,0,179176
20542,0,2000,0,0,179177
20546,0,0,10000,1000,179215
20549,0,0,5000,1000,179249
20561,0,0,8000,0,179325
20562,0,0,8000,0,179326
20564,0,0,3000,0,179328
20565,0,0,3000,0,179329
20569,0,0,5000,0,179210
20572,0,0,60000,0,179340
20573,0,0,1000,0,179341
20575,0,0,5000,0,179211
20576,0,2000,0,0,179362
20578,0,0,10000,0,179365
20579,0,0,10000,0,179366
20580,0,0,10000,0,179367
20581,0,0,10000,0,179368
20582,0,0,10000,0,179370
20583,0,0,10000,0,179371
20584,0,0,10000,0,179380
20593,0,0,500,0,171765
20596,0,0,300000,0,179485
20598,0,0,10000,0,179491
20599,0,0,3000,0,179509
20600,0,0,3000,0,179510
20601,0,0,24000,0,179503
20605,0,0,38000,0,179532
20606,0,0,15000,0,179533
20607,0,0,1500,0,179578
20615,0,5000,0,0,179654
20616,0,1000,0,0,179656
20621,0,0,1500,0,179687
20626,0,0,60000,0,179708
20627,0,0,60000,0,179722
20628,0,0,60000,0,179723
20629,0,0,60000,0,179726
20630,0,0,60000,0,179728
20631,0,0,60000,0,179729
20632,0,0,60000,0,179730
20633,0,0,60000,0,179736
20634,0,10000,0,0,179748
20636,0,0,60000,0,179754
20637,0,0,60000,0,179757
20639,0,0,60000,0,179759
20640,0,0,10000,0,179774
20641,0,0,10000,0,179776
20642,0,0,10000,0,179780
20643,0,0,1000,0,153251
20644,0,0,60000,0,179789
20646,0,0,60000,0,179799
20647,0,0,10000,0,179800
20648,0,0,1500,0,179804
20649,0,0,0,1500,179811
20653,0,0,0,1500,179830
20654,0,0,0,1500,179831
20655,0,0,0,1500,179832
20656,0,0,0,1500,179833
20657,0,0,0,1500,179834
20658,0,0,0,1500,179835
20659,0,0,0,1500,179836
20660,0,0,0,1500,179837
20661,0,0,0,1500,179838
20662,0,0,0,1500,179839
20663,0,0,0,1500,179840
20664,0,0,0,1500,179841
20665,0,4000,0,0,161765
20666,0,0,10000,0,179825
20667,0,0,0,1500,179873
20668,0,0,6000,0,179792
20670,0,0,1000,0,179898
20671,0,0,5000,0,179899
20672,0,0,3000,0,179900
20673,0,0,1000,0,179901
20674,0,0,1500,0,179903
20675,0,0,60000,0,179931
20676,0,0,60000,0,179932
20677,0,0,60000,0,179933
20678,0,4000,0,0,179937
20679,0,0,60000,0,179940
20680,0,1000,1000,0,179948
20681,0,0,10000,0,179950
20682,0,0,0,1500,179954
20687,0,7000,0,0,154996
20688,0,0,6000,0,180002
20689,0,0,6000,0,180009
20690,0,0,60000,0,180027
20691,0,0,0,1500,180029
20692,0,0,3600000,0,180091
20693,0,0,60000,0,180095
20694,0,0,60000,0,180096
20695,0,0,60000,0,180097
20696,0,0,60000,0,180123
20698,0,0,0,1500,180150
20699,0,3000,0,0,180199
20700,0,0,0,1500,180213
20701,0,0,0,12000,180224
20705,0,0,10000,0,180277
20706,0,2000,0,0,180294
20712,0,6000,0,0,180330
20714,0,60000,0,0,180402
20715,0,60000,0,0,180404
20717,0,0,0,1500,180412
20721,0,0,300000,0,180458
20722,0,0,0,1500,180481
20731,0,10000,0,0,180461
20735,0,0,6000,0,180592
20738,0,10000,0,0,180593
20741,0,45000,0,1500,180629
20746,0,40000,0,0,180643
20754,0,0,10000,0,180681
20756,0,0,3000,0,169823
20757,0,0,3000,0,169825
20758,0,0,3000,0,169841
20759,0,0,3000,0,169840
20760,0,0,3000,0,169839
20761,0,0,3000,0,169824
20762,0,1500,0,0,180739
20764,0,0,8000,0,180783
20767,0,0,0,1500,180797
20770,0,10000,0,0,180830
20771,0,0,1500,0,180850
20772,0,5000,0,0,180868
20774,0,5000,0,0,180879
20775,0,0,60000,0,180987
20776,0,0,0,1500,181086
20779,0,4000,0,0,181126
20780,0,4000,0,0,181099
20790,0,0,60000,1500,181197
20794,0,0,0,1500,181258
20795,0,6000,0,0,181261
20797,0,0,1000,0,169194
20806,0,0,1000,0,169435
20807,0,0,1000,0,169438
20808,0,0,10000,0,181348
20810,0,0,0,1500,176652
20811,0,0,0,1500,176268
20812,0,0,0,1500,176170
20813,0,0,0,1500,154781
20814,0,0,600000,0,181395
20815,0,0,1000,1000,181405
20816,0,0,0,1500,181435
20821,0,0,0,1000,181507
20822,0,0,0,1000,181524
20823,0,0,0,1000,181525
20824,0,0,0,1000,181522
20825,0,0,0,1000,181519
20826,0,0,0,1000,181521
