id,name,unk_4,title,unk_5,id_1,id_2,id_3,unk_1,unk_2_1,unk_2_2,unk_2_3,unk_2_4,unk_3_1,unk_3_2,unk_3_3,unk_3_4,id_creature,unk_6,unk_7,unk_8
105887,"Subjugator Valith","","","",64645,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
105890,"Jace Darkweaver","","Illidari","",60791,0,0,0,1065353216,0,0,0,128360.000000,128370.000000,0.000000,0.000000,0,7,0,0
105897,"Darkfiend Raider","","","",70886,70873,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
105898,"Blottis","","","",69426,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,0,0
105919,"Screaming Felbat","","","",65204,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,3
105930,"Zen'tabra","","","",68419,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105931,"Broll Bearmantle","","","",65529,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105934,"Sylendra Gladesong","","","",69425,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105935,"Archdruid Hamuul Runetotem","","","",31605,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105937,"Mylune","","","",72120,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105938,"Felwing","","","",69438,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,4,3,0,3
105939,"Brightwing","","","",65526,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,2,0,3
105940,"Keeper Remulos","","","",11906,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
105945,"Sevis Brightflame","","Illidari","",69439,0,0,0,1065353216,0,0,0,128361.000000,128369.000000,0.000000,0.000000,1,10,0,0
105952,"Withered Manawraith","","","",70161,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
105995,"Muln Earthfury","","Earthen Ring","",69535,0,0,0,1065353216,0,0,0,27862.000000,0.000000,0.000000,0.000000,0,7,0,0
106026,"Darkfiend Assassin","","","",64801,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
106114,"Moulder","","","",69483,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106117,"Skully","","","",69484,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106122,"Dr. Fluffington","","","",69486,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106134,"Vindicator Boros","","Triumvirate of the Hand","",63504,0,0,0,1065353216,0,0,0,105940.000000,126759.000000,0.000000,0.000000,0,7,0,0
106143,"Guardian of the Dream","","","",69501,69494,69496,69498,1065353216,1065353216,1065353216,1065353216,12322.000000,0.000000,0.000000,0.000000,0,7,0,0
106144,"Guardian of the Dream","","","",69502,69495,69497,69500,1065353216,1065353216,1065353216,1065353216,12322.000000,0.000000,0.000000,0.000000,0,7,0,0
106152,"Baby Elderhorn","","","",66485,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106172,"Runeshaper Griselda","","","",69516,0,0,0,1065353216,0,0,0,129727.000000,0.000000,0.000000,0.000000,0,7,0,0
106181,"Sunborne Val'kyr","","","",69254,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
106202,"Yrgrim the Truthseeker","","Champion of Tyr","",69234,0,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106210,"Trigger","","","",68666,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106212,"Nightmare Fog","","","",20570,69524,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,3
106232,"Wyrmy Tunkins","","","",69532,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106270,"Celestial Calf","","","",68858,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106278,"Felbat Pup","","","",68859,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
106279,"Black Harvest Acolytes","","","",72532,72533,72534,72535,1065353216,1065353216,1065353216,1065353216,25233.000000,0.000000,0.000000,0.000000,0,7,0,0
106280,"Pack of Imps","","","",67801,67724,67727,67733,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106281,"Felguard Demons","","","",5049,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106283,"Corgi Pup","","","",68729,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106285,"Descendent of Gorvold","","","",68276,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,2
106304,"Corrupted Wisp","","","",169,69844,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
106332,"Wild Howler","","","",69564,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,51,0
106333,"Young Gorilla","","","",21362,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106336,"Red Tailed Hawk","","","",62217,0,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,12,26,3
106337,"Travard","","Tyr's Guard","",69565,0,0,0,1065353216,0,0,0,111584.000000,109632.000000,0.000000,0.000000,0,7,0,0
106339,"Abhorrent Artificer","","","",66332,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
106351,"Artificer Lothaire","","","",66577,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,4,7,0,0
106377,"Archmage Omniara","","Recruiter","",71053,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106382,"Tirisgarde Apprentices","","","",70984,70985,70053,70983,1065353216,1065353216,1065353216,1065353216,20978.000000,0.000000,0.000000,0.000000,0,7,0,0
106386,"Water Elemental","","","",64601,64601,64601,64601,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106387,"Mage Troop C","","","",45003,45640,45641,45642,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106388,"Pack of Ghouls","","","",519,570,547,559,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106389,"Ebon Knights","","","",63575,72254,63576,72255,1065353216,1065353216,1065353216,1065353216,117049.000000,0.000000,0.000000,0.000000,0,7,0,0
106390,"Geist Swarm","","","",37302,37301,25327,25170,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106391,"[UNUSED]Ashtongue Warrior","","","",64417,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106392,"Illidari Adepts","","","",61911,61912,61907,61908,1065353216,1065353216,1065353216,1065353216,128361.000000,128369.000000,0.000000,0.000000,0,7,0,0
106393,"Mission McSmartypants","","","",45003,45640,45641,45642,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106394,"Daughters of Cenarius","","","",13672,13673,13673,13672,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106395,"Druids of the Claw","","","",62394,65563,65553,65562,1065353216,1065353216,1065353216,1065353216,65461.000000,0.000000,0.000000,0.000000,0,7,0,0
106396,"Keepers of the Grove","","","",67939,66130,7618,2432,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106398,"Squad of Archers","","","",71234,72284,71236,71237,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,4087.000000,0.000000,0,7,0,0
106399,"Band of Trackers","","","",71242,72312,71244,71245,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,64620.000000,0.000000,0,7,0,0
106400,"Hunter Troop C","","","",45003,45640,45641,45642,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106401,"Squad of Squires","","","",72672,72673,71008,72218,1065353216,1065353216,1065353216,1065353216,923.000000,0.000000,0.000000,0.000000,0,7,0,0
106402,"Silver Hand Knights","","","",71012,72207,72208,72209,1065353216,1065353216,1065353216,1065353216,34670.000000,30882.000000,0.000000,0.000000,0,7,0,0
106403,"Paladin Troop C","","","",45003,45640,45641,45642,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106404,"Group of Acolytes","","","",72370,72369,72372,72373,1065353216,1065353216,1065353216,1065353216,55939.000000,0.000000,0.000000,0.000000,0,7,0,0
106405,"Netherlight Paragons","","","",72390,72391,72400,72401,1065353216,1065353216,1065353216,1065353216,37169.000000,62235.000000,0.000000,0.000000,0,7,0,0
106406,"Band of Zealots","","","",72412,72413,72414,72415,1065353216,1065353216,1065353216,1065353216,2236.000000,19142.000000,0.000000,0.000000,0,7,0,0
106407,"Gang of Bandits","","","",71426,71427,72451,71434,1065353216,1065353216,1065353216,1065353216,25538.000000,25538.000000,0.000000,0.000000,0,7,0,0
106408,"Defias Thieves","","","",71445,71448,72476,72477,1065353216,1065353216,1065353216,1065353216,2057.000000,1927.000000,0.000000,0.000000,0,7,0,0
106409,"Uncrowned Duelists","","","",71461,72494,72495,71466,1065353216,1065353216,1065353216,1065353216,61620.000000,7944.000000,0.000000,0.000000,0,7,0,0
106410,"Lesser Elementals","","","",1109,1070,5561,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106411,"Water Ascendants","","","",42854,42854,42854,42854,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106412,"Circle of Earthcallers","","","",72511,71131,72682,72683,1065353216,1065353216,1065353216,1065353216,13024.000000,13024.000000,0.000000,0.000000,0,7,0,0
106413,"Valarjar Aspirants","","","",65678,65679,65680,65681,1065353216,1065353216,1065353216,1065353216,137263.000000,137264.000000,0.000000,0.000000,0,7,0,0
106414,"Valkyra Shieldmaidens","","","",71251,68954,69637,71251,1065353216,1065353216,1065353216,1065353216,140345.000000,89116.000000,0.000000,0.000000,0,7,0,0
106415,"Stormforged Valarjar","","","",67361,67937,0,0,1065353216,1065353216,1065353216,1065353216,137174.000000,137264.000000,0.000000,0.000000,0,7,0,0
106417,"Vinu","","Zinfandelemental","",69589,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,0,0
106420,"Anarys Lunastre","","","",69517,0,0,0,1065353216,0,0,0,132170.000000,0.000000,0.000000,0.000000,0,7,0,0
106422,"Subjugated Tadpole","","","",15394,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106423,"Allured Tadpole","","","",15396,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106424,"Confused Tadpole","","","",15395,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106459,"Captain Hjalmar Stahlstrom","","Recruiter","",70110,0,0,0,1065353216,0,0,0,137263.000000,140748.000000,0.000000,0.000000,1,7,0,0
106476,"Beguiling Orb","","Click to start a pet battle.","",38738,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,1,3,0
106482,"Malfurion Stormrage","","","",70004,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106508,"Injured Adventurer","","","",69726,0,0,0,1065353216,0,0,0,116606.000000,0.000000,0.000000,0.000000,0,7,0,0
106525,"Hungry Owl","","","",69632,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
106526,"Lady Rivantas","","","",52317,0,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,4,3,0,0
106535,"Hungry Rat","","","",27627,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106536,"Echo of Xuen","","","",73023,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,0,0
106537,"Felguard Invader","","","",62534,0,0,0,1065353216,0,0,0,119458.000000,0.000000,0.000000,0.000000,0,3,0,0
106542,"Wounded Azurewing Whelpling","","Click to start a pet battle.","",62638,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,2,0,0
106552,"Nightwatcher Merayl","","","",0,0,0,61098,1065353216,1065353216,1065353216,1065353216,49687.000000,118201.000000,0.000000,0.000000,0,7,0,0
106553,"Breezy Book","","","",46938,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106554,"Helpful Spirit","","","",45952,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
106555,"Delicate Moth","","","",36944,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,2
106575,"Blackmaw Furbolg","","","",63266,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106588,"Sentinel of Ursoc","","","",68517,68516,68515,68514,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106594,"Archdruid Hamuul Runetotem","","","",31605,0,0,0,1065353216,0,0,0,13339.000000,0.000000,0.000000,0.000000,0,7,0,0
106595,"Bashana Runetotem","","","",8356,0,0,0,1065353216,0,0,0,12322.000000,0.000000,0.000000,0.000000,0,7,0,0
106598,"Celestine of the Harvest","","","",65532,0,0,0,1065353216,0,0,0,50695.000000,0.000000,0.000000,0.000000,1,7,0,0
106600,"Rensar Greathoof","","Archdruid of the Grove","",67016,0,0,0,1065353216,0,0,0,118803.000000,0.000000,0.000000,0.000000,1,7,0,0
106601,"Skylord Omnuron","","Mission Specialist","",32245,0,0,0,1065353216,0,0,0,13339.000000,0.000000,0.000000,0.000000,1,7,0,0
106602,"Sylendra Gladesong","","","",69425,0,0,0,1065353216,0,0,0,118803.000000,0.000000,0.000000,0.000000,0,7,0,0
106603,"Zen'tabra","","","",31734,0,0,0,1065353216,0,0,0,9477.000000,0.000000,0.000000,0.000000,1,7,0,0
106607,"Emerald Sister","","","",69673,0,0,0,1065353216,0,0,0,55413.000000,0.000000,0.000000,0.000000,1,7,0,0
106628,"Verdant Grovewalker","","","",37166,864,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106637,"Grand Warlock Alythess","","","",23334,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,3,0,0
106652,"Mephistroth","","","",74997,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
106654,"Duskwatch Moonscythe","","","",73503,0,0,0,1065353216,1065353216,0,0,132170.000000,0.000000,0.000000,0.000000,0,7,0,0
106667,"Cleansed Ancient","","","",64775,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106719,"Mordoth the Hunter","","","",69774,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,15,0,0
106722,"Argent Phalanx","","","",63299,63300,63301,63302,1065353216,1065353216,1065353216,1065353216,40595.000000,49933.000000,0.000000,0.000000,0,7,0,0
106755,"Thal'kiel","","","",69707,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,3
106764,"Darkfiend Despoiler","","","",70873,70882,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106774,"Shieldbearer Anak","","","",63293,63308,63299,63305,0,1065353216,0,0,40595.000000,49933.000000,0.000000,0.000000,0,7,0,0
106775,"Lyanae","","","",62670,62666,62662,62659,1065353216,0,0,0,42331.000000,0.000000,0.000000,0.000000,0,7,0,0
106776,"David Globerunner","","","",66049,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
106792,"Cloud Serpent","","","",44445,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,0,0
106809,"Emerald Drake","","","",68680,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,2,0,2
106831,"Redeemed Sister","","","",69739,0,0,0,1065353216,0,0,0,137197.000000,0.000000,0.000000,0.000000,1,7,0,0
106851,"Invisible Stalker - Lady Irisse","","","",46003,41199,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106853,"Felburned Scout","","","",69745,69746,0,0,1065353216,1065353216,1065353216,1065353216,55307.000000,0.000000,0.000000,0.000000,0,7,0,0
106871,"Corrupted Fawn","","","",71224,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106905,"Malorne","","Ancient","",72123,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
106916,"Fallen Paladin","","Tyr's Guard","",69584,69579,69580,69584,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
106920,"Feathered Prowler","","","",67552,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,160,0
106981,"Captain Hring","","","",69849,0,0,0,1065353216,0,0,0,33213.000000,0.000000,0.000000,0.000000,1,7,0,0
106982,"Reaver Jdorn","","","",62703,0,0,0,1065353216,0,0,0,107112.000000,107112.000000,0.000000,0.000000,1,7,0,0
106984,"Soultrapper Mevra","","","",69803,0,0,0,1065353216,0,0,0,134725.000000,0.000000,0.000000,0.000000,1,7,0,0
106987,"Felburned Scout","","","",69745,69746,0,0,1065353216,1065353216,0,0,55307.000000,0.000000,0.000000,0.000000,0,7,0,0
107008,"Fevered Explorer","","","",69208,69658,0,0,1065353216,1065353216,0,0,1511.000000,876.000000,0.000000,0.000000,0,7,0,0
107013,"Gravely Wounded Soldier","","","",69208,69611,0,0,1065353216,1065353216,0,0,1511.000000,876.000000,0.000000,0.000000,0,7,0,0
107023,"Nithogg","","","",69816,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,2,2,0,0
107033,"Injured Adventurer","","","",69726,69649,0,0,1065353216,1065353216,0,0,116606.000000,0.000000,0.000000,0.000000,0,7,0,0
107042,"Injured Adventurer","","","",69726,69728,69729,69730,1112014848,1112014848,0,0,116606.000000,0.000000,0.000000,0.000000,0,7,0,0
107043,"Injured Adventurer","","","",66058,0,0,0,1112014848,1112014848,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107075,"Gravely Wounded Kirin Tor Guardian","","","",68480,47997,47999,48000,1065353216,1065353216,1065353216,1065353216,43617.000000,0.000000,0.000000,0.000000,0,7,0,0
107088,"Felburned Scout","","","",69745,69746,69747,69748,1065353216,1065353216,1065353216,1065353216,55307.000000,0.000000,0.000000,0.000000,0,7,0,0
107092,"Felsoul Hold Escapee","","","",67767,67768,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107098,"Flashwyrm","","","",62385,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,35,3
107125,"Zoom","","","",69868,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,6,8,0,0
107126,"Valewalker Farodin","","","",69847,0,0,0,1065353216,0,0,0,28650.000000,0.000000,0.000000,0.000000,0,7,0,0
107128,"Helix for Brains","","","",32663,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,6,8,0,0
107129,"Glip Gloop Haberdasher","","","",69866,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,6,8,0,0
107130,"Various and Sundry","","","",69864,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,6,8,0,0
107135,"Manastalker","","","",62750,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
107206,"Zoom","","","",69896,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
107269,"Inquisitor Tivos","","","",69190,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,4,3,0,0
107289,"Lanigosa","","","",69904,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107314,"Friendly Taunka Spirit","","","",69917,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107323,"Chattering Devil","","","",62593,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,6,3,0,0
107333,"Overseer Durant","","","",71959,0,0,0,1065353216,0,0,0,137254.000000,137253.000000,0.000000,0.000000,1,7,0,0
107387,"Spark of Tyr","","","",69947,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,3,0,0
107388,"Ashen Druid","","","",69944,69945,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107389,"Ashen Druid","","","",69946,69948,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107390,"Ashen Druid","","","",69949,69950,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107391,"Ashen Druid","","","",69951,69952,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107392,"Delandros Shimmermoon","","Guardian of the Shrine","",69953,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107447,"Hatecoil Harpooner","","","",68659,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107448,"Malorne","","","",70023,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
107455,"Squallhunter Whelpling","","","",67249,0,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,2,0,3
107462,"Cora","","Hilaire's Pet","",63738,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,2,0
107463,"Storm's Reach Worg","","","",53092,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,1,0
107469,"Rampaging Squallhunter","","Brood of Nithogg","",69899,0,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,2,0,0
107480,"Fangs of Ashamane","","","",39409,70111,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,3
107487,"Starbuck","","","",70116,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,4,1,151,0
107489,"Amalia","","Grand Master Pet Tamer","",70117,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107491,"Stumpers","","","",68845,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
107492,"Foof","","","",68729,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
107493,"Lil' Sizzle","","","",58570,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
107494,"Val'kyr Arena Master","","","",67161,67161,0,0,1065353216,1065353216,0,0,137262.000000,0.000000,0.000000,0.000000,0,7,0,2
107509,"Injured Guardian of the Dream","","","",69501,69495,69497,69500,1065353216,1065353216,1065353216,1065353216,12322.000000,0.000000,0.000000,0.000000,0,7,0,0
107520,"Verstok Darkbough","","","",70134,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107544,"Nithogg","","","",69816,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,2,2,0,3
107548,"Felflame Minion","","","",70157,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
107558,"Verstok Darkbough","","","",892,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,2,0
107565,"Lightspawn","","","",70162,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,4,0,0
107574,"Anduin Wrynn","","King of Stormwind","",82047,0,0,0,1065353216,1065353216,1065353216,1065353216,152482.000000,0.000000,0.000000,0.000000,1,7,0,0
107583,"VFX Bunny","","","",21955,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,6,10,0,3
107593,"Algromon","","","",17287,0,0,0,1065353216,0,0,0,28365.000000,0.000000,0.000000,0.000000,0,3,0,0
107605,"Ox Initate","","","",68997,69168,69167,69166,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107622,"Glutonia","","The Greedy Baroness","",70201,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107632,"Ly'leth Lunastre","","","",70210,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107670,"Verstok Darkbough","","","",66775,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1,2,0
107673,"Helarjar Soulkeeper","","","",69420,0,0,0,1065353216,0,0,0,114676.000000,0.000000,0.000000,0.000000,1,7,0,0
107698,"Spellblade Aluriel","","Captain of the Magistrix's Guard","",70367,0,0,0,1065353216,0,0,0,137256.000000,137259.000000,0.000000,0.000000,1,7,0,0
107699,"Spellblade Aluriel","","Captain of the Magistrix's Guard","",68819,0,0,0,1065353216,0,0,0,137254.000000,137253.000000,0.000000,0.000000,1,7,0,0
107700,"Spellblade Aluriel","","Captain of the Magistrix's Guard","",70245,0,0,0,1065353216,0,0,0,137257.000000,137260.000000,0.000000,0.000000,1,7,0,0
107702,"Merina","","","",70248,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107703,"Legion Infernal","","","",62374,62196,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,1,3,0,0
107708,"Little Bunny","","","",65939,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,3
107722,"Sinister Shrieker","","","",65204,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,3
107811,"Vile Weaver","","","",65920,65922,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
107831,"Melris Malagan","","Herald of the Legion","",70482,0,0,0,1065353216,0,0,0,127651.000000,117531.000000,0.000000,0.000000,0,7,0,0
107838,"Illidan Stormrage","","","",70471,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
107853,"Fal'dorei Reaver","","","",68737,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107856,"Fal'dorei Webslinger","","","",69230,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107857,"Fal'dorei Broodcaller","","","",69229,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107881,"Tideskorn Beastbreaker","","","",62446,63122,63123,63124,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
107926,"Hannval the Butcher","","","",70346,0,0,0,0,0,0,0,120406.000000,120406.000000,0.000000,0.000000,4,7,0,0
107939,"Fel Dampening Ward","","","",72895,11686,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,0,0
